B05001_001E,B05001_002E,B05001_003E,B05001_004E,B05001_005E,B05001_006E,geoid
149699.0,145809.0,135.0,393.0,2017.0,1345.0,26115
1250843.0,1081817.0,2058.0,8542.0,82607.0,75819.0,26125
45830.0,45169.0,3.0,132.0,267.0,259.0,26059
173043.0,168978.0,363.0,546.0,1571.0,1585.0,26121
21639.0,20849.0,6.0,152.0,313.0,319.0,26089
88202.0,85421.0,110.0,426.0,948.0,1297.0,26087
41376.0,40354.0,28.0,213.0,406.0,375.0,26151
2130.0,2086.0,0.0,19.0,9.0,16.0,26083
5968.0,5871.0,3.0,5.0,62.0,27.0,26131
284034.0,266107.0,191.0,1534.0,8505.0,7697.0,26139
10364.0,10169.0,12.0,40.0,92.0,51.0,26001
64176.0,62868.0,24.0,305.0,519.0,460.0,26067
17463.0,17076.0,18.0,87.0,101.0,181.0,26079
154807.0,144643.0,101.0,1021.0,3533.0,5509.0,26021
20928.0,20565.0,34.0,61.0,150.0,118.0,26129
33111.0,32406.0,43.0,207.0,284.0,171.0,26165
13836.0,13540.0,0.0,33.0,179.0,84.0,26039
25570.0,25164.0,0.0,95.0,217.0,94.0,26043
31543.0,30954.0,24.0,92.0,228.0,245.0,26063
289564.0,259648.0,373.0,2165.0,10333.0,17045.0,26065
28884.0,28150.0,0.0,149.0,311.0,274.0,26105
23234.0,22909.0,0.0,98.0,136.0,91.0,26109
15006.0,14707.0,0.0,61.0,103.0,135.0,26113
60897.0,58528.0,74.0,246.0,585.0,1464.0,26149
75272.0,71353.0,90.0,245.0,1297.0,2287.0,26159
15165.0,14940.0,4.0,28.0,134.0,59.0,26011
60057.0,58902.0,32.0,211.0,397.0,515.0,26015
11212.0,10984.0,0.0,57.0,88.0,83.0,26071
1968.0,1914.0,0.0,23.0,13.0,18.0,30059
10546.0,10381.0,0.0,59.0,73.0,33.0,30009
9393.0,9028.0,0.0,53.0,100.0,212.0,30001
98082.0,94921.0,113.0,890.0,1497.0,661.0,30029
4807.0,4752.0,0.0,8.0,35.0,12.0,30065
3438.0,3357.0,0.0,30.0,17.0,34.0,31083
13799.0,13415.0,28.0,111.0,83.0,162.0,31185
49030.0,46624.0,38.0,94.0,865.0,1409.0,31019
10760.0,7366.0,16.0,36.0,1043.0,2299.0,31037
2843.0,2828.0,0.0,2.0,2.0,11.0,31087
33063.0,29762.0,0.0,238.0,1105.0,1958.0,31141
5255.0,5059.0,0.0,14.0,82.0,100.0,31143
11089.0,10815.0,0.0,57.0,72.0,145.0,31013
2988.0,2923.0,0.0,0.0,10.0,55.0,31017
5234.0,5115.0,2.0,30.0,54.0,33.0,31161
310094.0,284233.0,317.0,1525.0,11003.0,13016.0,31109
4275.0,4155.0,0.0,31.0,7.0,82.0,31129
696.0,687.0,0.0,0.0,0.0,9.0,31007
2609.0,2582.0,0.0,2.0,10.0,15.0,31063
554992.0,496385.0,681.0,4766.0,17797.0,35363.0,31055
8009.0,7961.0,0.0,0.0,32.0,16.0,31147
10245.0,9874.0,0.0,68.0,168.0,135.0,31089
4786.0,4692.0,0.0,2.0,48.0,44.0,31065
14288.0,12055.0,29.0,71.0,679.0,1454.0,31151
7140.0,7014.0,2.0,12.0,24.0,88.0,31173
20219.0,19880.0,11.0,84.0,89.0,155.0,31177
5790.0,5633.0,0.0,0.0,32.0,125.0,31031
36683.0,33841.0,83.0,302.0,467.0,1990.0,31053
1860.0,1819.0,0.0,0.0,0.0,41.0,31069
4841.0,4609.0,0.0,17.0,57.0,158.0,31123
7004.0,6845.0,0.0,61.0,47.0,51.0,31127
645.0,636.0,0.0,5.0,0.0,4.0,31171
20317.0,15265.0,21.0,127.0,2000.0,2904.0,31043
6372.0,6261.0,0.0,0.0,34.0,77.0,31003
3734.0,3385.0,0.0,53.0,20.0,276.0,31029
6232.0,5989.0,0.0,13.0,99.0,131.0,31035
10830.0,10584.0,13.0,21.0,99.0,113.0,31041
3006.0,2954.0,8.0,3.0,11.0,30.0,31061
9178.0,9029.0,10.0,38.0,85.0,16.0,31081
7188.0,7068.0,0.0,9.0,61.0,50.0,31095
8099.0,7883.0,0.0,11.0,118.0,87.0,31101
585.0,585.0,0.0,0.0,0.0,0.0,31115
2907.0,2835.0,0.0,3.0,52.0,17.0,31135
21024.0,20647.0,8.0,94.0,125.0,150.0,31155
36255.0,34590.0,2.0,170.0,622.0,871.0,31157
792.0,788.0,0.0,0.0,4.0,0.0,31103
3667.0,3551.0,59.0,18.0,21.0,18.0,31105
35433.0,34628.0,12.0,147.0,357.0,289.0,31111
7157.0,7029.0,0.0,23.0,80.0,25.0,31139
1266.0,1264.0,0.0,0.0,0.0,2.0,31165
6528.0,6393.0,10.0,25.0,29.0,71.0,31021
25702.0,25091.0,83.0,251.0,165.0,112.0,31025
8991.0,8458.0,0.0,41.0,179.0,313.0,31039
5746.0,5313.0,0.0,13.0,181.0,239.0,31051
2023.0,1841.0,3.0,20.0,12.0,147.0,31057
718.0,708.0,0.0,8.0,2.0,0.0,31075
2410.0,2358.0,0.0,21.0,20.0,11.0,31077
61343.0,52366.0,92.0,446.0,2306.0,6133.0,31079
943.0,887.0,0.0,4.0,19.0,33.0,31085
29366.0,27952.0,25.0,79.0,452.0,858.0,49039
21118.0,20682.0,0.0,27.0,166.0,243.0,49041
247731.0,227506.0,314.0,2148.0,6758.0,11005.0,49057
15281.0,15099.0,0.0,44.0,26.0,112.0,49037
1120805.0,965248.0,2587.0,9994.0,54458.0,88518.0,49035
612.0,591.0,0.0,4.0,9.0,8.0,49009
2694.0,2567.0,0.0,10.0,49.0,68.0,49055
20356.0,19639.0,2.0,90.0,234.0,391.0,49007
11391.0,11063.0,14.0,64.0,122.0,128.0,49029
122336.0,112937.0,66.0,890.0,2917.0,5526.0,49005
10948.0,10706.0,12.0,8.0,37.0,185.0,49023
74153.0,67585.0,596.0,1167.0,2794.0,2011.0,51095
27408.0,27178.0,36.0,20.0,123.0,51.0,51167
31059.0,30498.0,10.0,111.0,98.0,342.0,51173
47042.0,40260.0,44.0,736.0,2145.0,3857.0,51540
55170.0,53463.0,66.0,191.0,506.0,944.0,51031
325642.0,279541.0,695.0,3673.0,20086.0,21647.0,51087
25890.0,24551.0,204.0,489.0,370.0,276.0,51099
10804.0,10394.0,13.0,84.0,170.0,143.0,51103
24134.0,23730.0,38.0,81.0,103.0,182.0,51105
8796.0,8676.0,0.0,27.0,90.0,3.0,51115
10700.0,10379.0,0.0,130.0,152.0,39.0,51119
37894.0,35074.0,356.0,1038.0,936.0,490.0,51149
8878.0,8454.0,4.0,47.0,182.0,191.0,51159
22009.0,21688.0,0.0,49.0,126.0,146.0,51169
131412.0,118936.0,752.0,2314.0,5364.0,4046.0,51177
15577.0,15332.0,0.0,56.0,66.0,123.0,51011
56233.0,54781.0,58.0,256.0,444.0,694.0,51067
7052.0,6772.0,0.0,92.0,49.0,139.0,51097
97997.0,88715.0,103.0,1451.0,2433.0,5295.0,51121
21103.0,20273.0,10.0,238.0,384.0,198.0,51127
9786.0,9575.0,3.0,103.0,105.0,0.0,51049
14960.0,14878.0,0.0,18.0,20.0,44.0,51051
34779.0,33925.0,14.0,161.0,240.0,439.0,51083
385143.0,281814.0,2382.0,7465.0,53179.0,40303.0,51107
456749.0,334276.0,3242.0,10024.0,57570.0,51637.0,51153
17939.0,17717.0,3.0,121.0,46.0,52.0,51175
2214.0,2190.0,4.0,12.0,8.0,0.0,51091
30184.0,28833.0,15.0,417.0,446.0,473.0,51033
37161.0,35434.0,193.0,702.0,554.0,278.0,51073
17859.0,17436.0,46.0,43.0,178.0,156.0,51141
28574.0,27750.0,11.0,156.0,318.0,339.0,51145
43045.0,40571.0,207.0,353.0,809.0,1105.0,51171
69115.0,63550.0,110.0,906.0,2269.0,2280.0,51061
24452.0,23192.0,93.0,203.0,345.0,619.0,51790
26282.0,24971.0,24.0,347.0,457.0,483.0,51065
12854.0,12656.0,0.0,68.0,61.0,69.0,51007
17630.0,17036.0,0.0,148.0,325.0,121.0,51750
27789.0,23871.0,190.0,284.0,994.0,2450.0,51840
32742.0,30333.0,106.0,193.0,454.0,1656.0,51001
5113.0,5082.0,0.0,17.0,13.0,1.0,51045
15666.0,15128.0,5.0,64.0,246.0,223.0,51063
16814.0,16529.0,0.0,73.0,130.0,82.0,51071
15811.0,15430.0,5.0,38.0,116.0,222.0,51077
15500.0,14694.0,0.0,127.0,336.0,343.0,51135
7332.0,6959.0,6.0,109.0,78.0,180.0,51157
6995.0,6824.0,21.0,35.0,42.0,73.0,51036
50450.0,45184.0,189.0,653.0,1977.0,2447.0,51047
28308.0,27087.0,17.0,374.0,365.0,465.0,51053
11887.0,11415.0,1.0,3.0,91.0,377.0,05041
12139.0,11966.0,0.0,23.0,65.0,85.0,05049
13389.0,12537.0,4.0,72.0,161.0,615.0,05061
98296.0,94107.0,49.0,715.0,1415.0,2010.0,05051
42831.0,42021.0,0.0,82.0,267.0,461.0,05093
63644.0,59655.0,60.0,604.0,944.0,2381.0,05115
8244.0,8227.0,0.0,12.0,5.0,0.0,05117
39732.0,38815.0,4.0,28.0,241.0,644.0,05139
6660.0,6625.0,0.0,0.0,3.0,32.0,05147
25230.0,24747.0,7.0,116.0,157.0,203.0,05023
8226.0,8043.0,0.0,51.0,49.0,83.0,05025
17225.0,17056.0,11.0,66.0,55.0,37.0,05067
22018.0,20723.0,10.0,89.0,250.0,946.0,05057
17043.0,16876.0,25.0,11.0,63.0,68.0,05135
12446.0,12314.0,0.0,87.0,36.0,9.0,05137
228529.0,200948.0,672.0,1889.0,6212.0,18808.0,05143
41219.0,40214.0,0.0,270.0,569.0,166.0,05005
20537.0,19817.0,9.0,155.0,79.0,477.0,05003
105701.0,100665.0,86.0,552.0,729.0,3669.0,05031
44623.0,43990.0,15.0,320.0,30.0,268.0,05055
10322.0,10214.0,0.0,53.0,30.0,25.0,05105
24054.0,23846.0,0.0,52.0,41.0,115.0,05111
17193.0,14345.0,8.0,2.0,593.0,2245.0,05133
5202.0,5150.0,1.0,21.0,25.0,5.0,05013
22385.0,21646.0,0.0,113.0,200.0,426.0,05019
16669.0,16469.0,0.0,53.0,24.0,123.0,05075
7249.0,7191.0,0.0,10.0,40.0,8.0,05095
20906.0,20347.0,17.0,68.0,132.0,342.0,05029
7848.0,7781.0,0.0,13.0,36.0,18.0,05101
18124.0,17920.0,30.0,39.0,40.0,95.0,05001
72206.0,69512.0,140.0,1006.0,723.0,825.0,05085
27887.0,25416.0,2.0,74.0,651.0,1744.0,05015
26294.0,25814.0,40.0,61.0,54.0,325.0,05123
393463.0,368327.0,388.0,3024.0,8072.0,13652.0,05119
269075.0,198058.0,183.0,1594.0,26949.0,42291.0,06047
17540.0,16167.0,0.0,126.0,517.0,730.0,06043
8938.0,8247.0,4.0,42.0,141.0,504.0,06049
1133247.0,832022.0,2009.0,16008.0,152944.0,130264.0,06013
18085.0,16266.0,15.0,146.0,861.0,797.0,06027
539301.0,422739.0,890.0,4741.0,49111.0,61820.0,06099
443738.0,336614.0,438.0,5080.0,34429.0,67177.0,06083
27010.0,26092.0,0.0,165.0,372.0,381.0,13207
21503.0,20579.0,0.0,126.0,339.0,459.0,13237
30352.0,29070.0,62.0,70.0,376.0,774.0,13261
1665.0,1623.0,0.0,3.0,20.0,19.0,13265
5346.0,5261.0,0.0,7.0,27.0,51.0,13301
35885.0,33416.0,139.0,678.0,889.0,763.0,13029
23750.0,22798.0,17.0,215.0,432.0,288.0,13035
52714.0,49211.0,452.0,669.0,1053.0,1329.0,13039
12344.0,11986.0,35.0,191.0,111.0,21.0,13079
10348.0,10134.0,0.0,25.0,78.0,111.0,13099
42961.0,40063.0,66.0,199.0,988.0,1645.0,13069
140516.0,129930.0,678.0,1412.0,3643.0,4853.0,13077
29922.0,27651.0,0.0,211.0,450.0,1610.0,13123
90132.0,84437.0,417.0,686.0,2893.0,1699.0,13297
9884.0,9413.0,6.0,57.0,118.0,290.0,13317
20919.0,20496.0,0.0,110.0,66.0,247.0,13091
56790.0,51161.0,85.0,311.0,1398.0,3835.0,13129
241910.0,217557.0,774.0,2307.0,8863.0,12409.0,13057
111369.0,98402.0,283.0,1438.0,6228.0,5018.0,13113
29348.0,27945.0,67.0,266.0,771.0,299.0,13177
30832.0,29962.0,12.0,193.0,348.0,317.0,13227
16976.0,16076.0,12.0,85.0,273.0,530.0,13133
17184.0,16477.0,0.0,262.0,125.0,320.0,13075
23861.0,22937.0,26.0,196.0,345.0,357.0,13085
1021902.0,878527.0,2963.0,10333.0,53110.0,76969.0,13121
197658.0,170314.0,1105.0,2721.0,11591.0,11927.0,15001
987638.0,758809.0,11280.0,24877.0,115167.0,77505.0,15003
71377.0,57738.0,136.0,1127.0,6948.0,5428.0,15007
75.0,70.0,3.0,0.0,2.0,0.0,15005
23615.0,20819.0,0.0,196.0,602.0,1998.0,16031
5321.0,4513.0,2.0,35.0,100.0,671.0,16063
10401.0,10321.0,0.0,20.0,47.0,13.0,16085
13279.0,12903.0,0.0,10.0,69.0,297.0,16041
40155.0,39204.0,135.0,197.0,388.0,231.0,16069
153605.0,148761.0,57.0,1256.0,2265.0,1266.0,16055
20615.0,17384.0,0.0,58.0,1104.0,2069.0,16067
83666.0,76017.0,33.0,548.0,2209.0,4859.0,16083
21994.0,18489.0,0.0,300.0,905.0,2300.0,16013
7163.0,6926.0,18.0,50.0,98.0,71.0,16015
2602.0,2566.0,0.0,11.0,16.0,9.0,16023
15169.0,13089.0,0.0,103.0,481.0,1496.0,16047
446052.0,414826.0,869.0,4588.0,12872.0,12897.0,16001
5962.0,5708.0,0.0,45.0,150.0,59.0,16007
45551.0,42341.0,0.0,376.0,1070.0,1764.0,16011
886.0,868.0,3.0,0.0,6.0,9.0,16025
8640.0,8400.0,7.0,34.0,81.0,118.0,16035
27969.0,26686.0,0.0,186.0,291.0,806.0,16051
22955.0,22165.0,0.0,92.0,262.0,436.0,48225
48583.0,42293.0,19.0,184.0,1880.0,4207.0,48349
17239.0,16045.0,18.0,88.0,425.0,663.0,48415
1385.0,1377.0,0.0,0.0,2.0,6.0,48433
82577.0,71875.0,128.0,1568.0,2375.0,6631.0,48021
32691.0,31291.0,84.0,192.0,437.0,687.0,48025
4839.0,3981.0,0.0,64.0,372.0,422.0,48103
59273.0,57489.0,21.0,257.0,984.0,522.0,50021
28937.0,28033.0,83.0,223.0,427.0,171.0,50017
55427.0,53071.0,143.0,376.0,852.0,985.0,50027
590440.0,541782.0,751.0,5130.0,15475.0,27302.0,49049
20219.0,19473.0,6.0,100.0,264.0,376.0,49013
36323.0,35170.0,15.0,312.0,386.0,440.0,49047
1842.0,1736.0,0.0,12.0,11.0,83.0,20083
2916.0,2864.0,0.0,3.0,34.0,15.0,20089
9762.0,9321.0,0.0,53.0,87.0,301.0,20159
4214.0,3971.0,7.0,13.0,118.0,105.0,20185
15882.0,15698.0,4.0,103.0,55.0,22.0,20139
8296.0,8198.0,0.0,37.0,36.0,25.0,20031
39108.0,37393.0,0.0,233.0,525.0,957.0,20037
6156.0,6059.0,0.0,42.0,32.0,23.0,20073
20367.0,20104.0,22.0,90.0,90.0,61.0,20099
512064.0,464150.0,622.0,4085.0,19805.0,23402.0,20173
4686.0,4599.0,0.0,14.0,28.0,45.0,20157
2545.0,2514.0,0.0,0.0,4.0,27.0,20065
119319.0,109364.0,99.0,1157.0,2988.0,5711.0,20045
2506.0,2424.0,0.0,12.0,8.0,62.0,20179
6037.0,5310.0,0.0,76.0,145.0,506.0,20069
4686.0,4562.0,12.0,5.0,71.0,36.0,42023
626370.0,563203.0,3026.0,3729.0,36421.0,19991.0,42017
362613.0,300850.0,17561.0,2623.0,23427.0,18152.0,42077
38827.0,38124.0,22.0,175.0,252.0,254.0,42031
37144.0,36663.0,74.0,93.0,201.0,113.0,42059
317884.0,292014.0,3126.0,2456.0,9447.0,10841.0,42079
66220.0,64237.0,157.0,305.0,873.0,648.0,42037
44084.0,43636.0,17.0,164.0,176.0,91.0,42065
45924.0,45072.0,119.0,191.0,274.0,268.0,42099
6177.0,6038.0,10.0,24.0,42.0,63.0,42113
163861.0,152469.0,177.0,1151.0,6747.0,3317.0,44003
126242.0,118803.0,193.0,1247.0,3915.0,2084.0,44009
38068.0,36161.0,101.0,176.0,330.0,1300.0,45071
34017.0,33220.0,17.0,233.0,145.0,402.0,45027
106995.0,101775.0,139.0,1529.0,1463.0,2089.0,45085
21577.0,21168.0,25.0,40.0,123.0,221.0,45011
67253.0,65707.0,30.0,295.0,620.0,601.0,45031
258641.0,242829.0,588.0,2336.0,6424.0,6464.0,45091
56711.0,55150.0,12.0,387.0,501.0,661.0,45021
27900.0,25328.0,0.0,109.0,491.0,1972.0,45053
17606.0,17405.0,0.0,51.0,99.0,51.0,45061
24657.0,24226.0,0.0,99.0,157.0,175.0,45001
3869.0,3818.0,10.0,15.0,25.0,1.0,46085
4306.0,4247.0,0.0,11.0,0.0,48.0,46039
5256.0,5168.0,0.0,25.0,26.0,37.0,46015
4201.0,4135.0,0.0,16.0,47.0,3.0,46053
186749.0,172087.0,241.0,935.0,5110.0,8376.0,46099
3673.0,3559.0,76.0,13.0,14.0,11.0,46025
4967.0,4926.0,10.0,10.0,7.0,14.0,46077
13925.0,13398.0,9.0,79.0,122.0,317.0,46027
5779.0,5755.0,0.0,12.0,4.0,8.0,46041
17617.0,17383.0,0.0,32.0,43.0,159.0,46065
2388.0,2358.0,2.0,3.0,10.0,15.0,46111
3301.0,3288.0,0.0,9.0,4.0,0.0,46059
22717.0,22240.0,14.0,92.0,206.0,165.0,46135
18374.0,15673.0,50.0,237.0,561.0,1853.0,46005
19901.0,19567.0,0.0,79.0,116.0,139.0,46035
2029.0,1963.0,0.0,8.0,15.0,43.0,46073
2997.0,2965.0,0.0,19.0,13.0,0.0,46117
2326.0,2268.0,0.0,5.0,28.0,25.0,46107
9344.0,9270.0,16.0,22.0,34.0,2.0,46023
4895.0,4652.0,1.0,25.0,13.0,204.0,46091
2907.0,2873.0,0.0,13.0,10.0,11.0,46105
17552.0,17194.0,4.0,69.0,185.0,100.0,26019
8069.0,7979.0,6.0,19.0,54.0,11.0,26153
1761382.0,1584332.0,4135.0,15622.0,87127.0,70166.0,26163
91746.0,88627.0,14.0,680.0,1157.0,1268.0,26055
10817.0,10482.0,0.0,41.0,94.0,200.0,26097
409361.0,396967.0,307.0,1592.0,6969.0,3526.0,26049
15896.0,15192.0,0.0,63.0,143.0,498.0,31131
10806.0,10648.0,4.0,7.0,74.0,73.0,31145
8523.0,8483.0,0.0,12.0,14.0,14.0,31027
8896.0,8597.0,185.0,17.0,21.0,76.0,31045
5197.0,4931.0,14.0,61.0,53.0,138.0,31097
9852.0,9625.0,0.0,30.0,21.0,176.0,31033
23804.0,18985.0,22.0,202.0,2061.0,2534.0,31047
1975.0,1961.0,0.0,0.0,14.0,0.0,31071
454.0,454.0,0.0,0.0,0.0,0.0,31117
3554.0,3514.0,7.0,0.0,9.0,24.0,31125
5992.0,5743.0,0.0,8.0,158.0,83.0,31167
4224.0,4175.0,0.0,7.0,23.0,19.0,31175
24010.0,21789.0,45.0,290.0,687.0,1199.0,32001
47828.0,43817.0,66.0,323.0,1877.0,1745.0,32005
6611.0,5891.0,19.0,14.0,284.0,403.0,32027
1830.0,1780.0,0.0,28.0,5.0,17.0,32011
16904.0,14704.0,0.0,215.0,770.0,1215.0,32013
9737.0,9205.0,4.0,109.0,94.0,325.0,32033
52252.0,47055.0,49.0,532.0,1774.0,2842.0,32007
43705.0,39875.0,275.0,383.0,1396.0,1776.0,32023
3941.0,3776.0,0.0,71.0,28.0,66.0,32029
2141574.0,1625019.0,9914.0,31324.0,231332.0,243985.0,32003
53155.0,49048.0,60.0,418.0,1549.0,2080.0,32019
76263.0,73194.0,59.0,507.0,1583.0,920.0,33005
89811.0,83512.0,113.0,941.0,2155.0,3090.0,33009
305129.0,287339.0,732.0,2392.0,9212.0,5454.0,33015
43125.0,41471.0,5.0,456.0,894.0,299.0,33019
411087.0,366021.0,3168.0,3077.0,21327.0,17494.0,33011
32038.0,30526.0,149.0,229.0,786.0,348.0,33007
47840.0,46114.0,93.0,339.0,731.0,563.0,33003
368762.0,277735.0,6234.0,3626.0,38206.0,42961.0,34021
153400.0,127541.0,8932.0,900.0,5634.0,10393.0,34011
330176.0,243037.0,1773.0,2723.0,49653.0,32990.0,34035
591939.0,535864.0,3406.0,5856.0,27886.0,18927.0,34029
268539.0,217889.0,5788.0,1467.0,24765.0,18630.0,34001
826698.0,538375.0,11671.0,6376.0,148695.0,121581.0,34023
63336.0,59162.0,1004.0,305.0,1243.0,1622.0,34033
93705.0,87270.0,1316.0,624.0,2366.0,2129.0,34009
507367.0,434364.0,13410.0,3704.0,31588.0,24301.0,34007
553066.0,372493.0,8628.0,6267.0,86581.0,79097.0,34039
668631.0,357802.0,17825.0,7006.0,136129.0,149869.0,34017
125051.0,112281.0,619.0,881.0,6621.0,4649.0,34019
494383.0,392115.0,3559.0,4245.0,57724.0,36740.0,34027
4371.0,3984.0,0.0,77.0,146.0,164.0,35023
72849.0,70740.0,278.0,91.0,802.0,938.0,35031
140769.0,131231.0,400.0,1165.0,4977.0,2996.0,35043
28061.0,26755.0,0.0,260.0,643.0,403.0,35017
50199.0,44183.0,168.0,763.0,1858.0,3227.0,35009
57437.0,53337.0,65.0,360.0,1224.0,2451.0,35015
4563.0,4524.0,0.0,0.0,28.0,11.0,35033
127455.0,122832.0,82.0,535.0,1177.0,2829.0,35045
8253.0,8116.0,3.0,10.0,57.0,67.0,28009
7757.0,7711.0,0.0,15.0,19.0,12.0,28037
23802.0,23671.0,0.0,32.0,42.0,57.0,28027
16529.0,16484.0,0.0,6.0,39.0,0.0,28061
68454.0,66163.0,8.0,424.0,284.0,1575.0,28067
14601.0,14514.0,10.0,0.0,15.0,62.0,28147
35840.0,35544.0,0.0,55.0,108.0,133.0,28095
19410.0,18333.0,2.0,222.0,302.0,551.0,51079
104449.0,99588.0,85.0,862.0,2535.0,1379.0,51085
12278.0,11492.0,13.0,56.0,375.0,342.0,51111
35612.0,33493.0,70.0,224.0,763.0,1062.0,51137
5381.0,5142.0,23.0,53.0,90.0,73.0,51595
28940.0,28690.0,3.0,106.0,92.0,49.0,51197
237820.0,218698.0,1635.0,3999.0,8500.0,4988.0,51550
53391.0,42794.0,687.0,723.0,2867.0,6320.0,51660
106355.0,93401.0,268.0,1212.0,5059.0,6415.0,51003
77908.0,74953.0,108.0,647.0,1090.0,1110.0,51019
17004.0,16635.0,21.0,60.0,177.0,111.0,51029
39025.0,38409.0,54.0,145.0,248.0,169.0,51195
5582.0,5338.0,0.0,55.0,144.0,45.0,51580
95311.0,90913.0,432.0,922.0,1467.0,1577.0,51740
450135.0,395947.0,3705.0,8511.0,26027.0,15945.0,51810
15286.0,15111.0,0.0,17.0,70.0,88.0,51005
6638.0,5919.0,33.0,27.0,110.0,549.0,51640
17638.0,16760.0,47.0,117.0,196.0,518.0,51193
12223.0,11931.0,16.0,65.0,70.0,141.0,51133
34234.0,33434.0,9.0,137.0,329.0,325.0,51155
39449.0,37481.0,117.0,572.0,726.0,553.0,51187
41512.0,39998.0,150.0,101.0,567.0,696.0,51590
28469.0,25114.0,288.0,594.0,1015.0,1458.0,51630
31882.0,31054.0,64.0,237.0,297.0,230.0,51009
4393.0,4301.0,0.0,14.0,14.0,64.0,51017
22408.0,21018.0,323.0,209.0,364.0,494.0,51670
180145.0,162180.0,1490.0,3965.0,6628.0,5882.0,51700
85153.0,78323.0,760.0,804.0,2097.0,3169.0,51069
80131.0,74441.0,206.0,780.0,1570.0,3134.0,51680
67587.0,59767.0,486.0,1839.0,3086.0,2409.0,51199
13101.0,12568.0,85.0,88.0,120.0,240.0,51690
14812.0,14150.0,0.0,159.0,125.0,378.0,51125
61676.0,60113.0,68.0,219.0,433.0,843.0,51143
6399.0,6354.0,0.0,0.0,20.0,25.0,51530
14067.0,10949.0,12.0,471.0,1579.0,1056.0,51610
31827.0,30175.0,100.0,339.0,404.0,809.0,51730
12039.0,11367.0,9.0,168.0,341.0,154.0,51735
23865.0,16536.0,124.0,533.0,3308.0,3364.0,51600
21926.0,20726.0,6.0,266.0,315.0,613.0,51820
99621.0,90989.0,310.0,790.0,1809.0,5723.0,51770
89160.0,84137.0,569.0,1293.0,1951.0,1210.0,51800
245592.0,222602.0,1396.0,3536.0,9364.0,8694.0,51710
339447.0,305460.0,1690.0,3841.0,14635.0,13821.0,51041
1143529.0,756037.0,5387.0,25259.0,195683.0,161163.0,51059
41638.0,36868.0,74.0,419.0,794.0,3483.0,53047
44825.0,41888.0,128.0,442.0,1037.0,1330.0,53037
194168.0,172070.0,251.0,1284.0,7802.0,12761.0,53005
465384.0,411214.0,1015.0,4665.0,27185.0,21305.0,53011
22337.0,21487.0,30.0,218.0,302.0,300.0,53003
19452.0,14338.0,21.0,141.0,1167.0,3785.0,53001
2224.0,2148.0,0.0,13.0,8.0,55.0,53023
62627.0,58033.0,222.0,637.0,1107.0,2628.0,53045
123907.0,109329.0,93.0,1563.0,4941.0,7981.0,53057
44214.0,42420.0,3.0,479.0,767.0,545.0,53065
497875.0,463473.0,1063.0,6459.0,14810.0,12070.0,53063
10435.0,10217.0,6.0,41.0,81.0,90.0,53043
75757.0,66217.0,144.0,564.0,3262.0,5570.0,53007
30856.0,28716.0,98.0,370.0,1032.0,640.0,53031
14174.0,11509.0,0.0,176.0,674.0,1815.0,06051
59416.0,46436.0,74.0,853.0,5145.0,6908.0,06069
1510023.0,1173186.0,2880.0,19372.0,179058.0,135527.0,06067
186661.0,166608.0,125.0,2034.0,10070.0,7824.0,06017
433212.0,296260.0,849.0,6202.0,35616.0,94285.0,06053
870044.0,551635.0,1584.0,17166.0,187928.0,111731.0,06075
3302833.0,2463440.0,12295.0,52733.0,409424.0,364941.0,06073
460477.0,354919.0,287.0,3207.0,33077.0,68987.0,06107
135768.0,127178.0,195.0,1009.0,2978.0,4408.0,06023
1146.0,1096.0,3.0,20.0,15.0,12.0,06003
155013.0,121943.0,244.0,862.0,9647.0,22317.0,06039
273765.0,220505.0,283.0,4012.0,18252.0,30713.0,06087
12862.0,12146.0,88.0,50.0,236.0,342.0,06105
2383286.0,1836813.0,5396.0,24839.0,253466.0,262772.0,06065
2135413.0,1662026.0,4968.0,20223.0,220381.0,227815.0,06071
260295.0,207993.0,214.0,4099.0,22625.0,25364.0,06041
380077.0,333534.0,681.0,4212.0,26833.0,14817.0,06061
179085.0,168188.0,127.0,1007.0,4815.0,4948.0,06089
438530.0,340690.0,2365.0,7683.0,52113.0,35679.0,06095
21464.0,15417.0,48.0,102.0,2522.0,3375.0,06011
4448.0,4194.0,0.0,17.0,105.0,132.0,32021
5174.0,4994.0,3.0,14.0,70.0,93.0,32017
450486.0,381142.0,1205.0,4921.0,29885.0,33333.0,32031
54467.0,47181.0,95.0,557.0,3019.0,3615.0,32510
149452.0,140019.0,239.0,1232.0,4161.0,3801.0,33013
60640.0,58705.0,29.0,395.0,1026.0,485.0,33001
128237.0,119466.0,202.0,1611.0,3031.0,3927.0,33017
623387.0,532852.0,3293.0,4175.0,50837.0,32230.0,34025
63373.0,57410.0,63.0,341.0,2474.0,3085.0,06103
142298.0,129593.0,708.0,761.0,8108.0,3128.0,34037
793555.0,557770.0,17816.0,7977.0,113570.0,96422.0,34013
290852.0,271948.0,1902.0,1526.0,10550.0,4926.0,34015
504041.0,334705.0,13881.0,6621.0,84387.0,64447.0,34031
929999.0,630037.0,6094.0,8750.0,180119.0,104999.0,34003
106293.0,94718.0,743.0,610.0,6036.0,4186.0,34041
446367.0,394083.0,3655.0,5494.0,27640.0,15495.0,34005
24264.0,19609.0,44.0,123.0,1478.0,3010.0,35029
32888.0,30569.0,36.0,464.0,830.0,989.0,35055
