B25033_001E,B25033_002E,B25033_003E,B25033_004E,B25033_005E,B25033_006E,B25033_007E,B25033_008E,B25033_009E,B25033_010E,B25033_011E,B25033_012E,B25033_013E,geoid
43937.0,30007.0,26664.0,22.0,10.0,3190.0,121.0,13930.0,8399.0,2194.0,1554.0,1783.0,0.0,05055
10143.0,8053.0,5840.0,15.0,0.0,2178.0,20.0,2090.0,1103.0,147.0,61.0,753.0,26.0,05105
23705.0,14751.0,12993.0,20.0,0.0,1693.0,45.0,8954.0,5867.0,1875.0,381.0,828.0,3.0,05111
17071.0,12903.0,9819.0,20.0,0.0,3064.0,0.0,4168.0,2538.0,416.0,77.0,1137.0,0.0,05133
5061.0,4225.0,3068.0,0.0,0.0,1157.0,0.0,836.0,644.0,69.0,24.0,99.0,0.0,05013
19658.0,12803.0,9880.0,41.0,0.0,2882.0,0.0,6855.0,3370.0,1271.0,1449.0,765.0,0.0,05019
16109.0,10751.0,9617.0,46.0,0.0,1066.0,22.0,5358.0,3646.0,561.0,588.0,563.0,0.0,05075
7173.0,4304.0,3826.0,45.0,0.0,433.0,0.0,2869.0,1630.0,903.0,186.0,150.0,0.0,05095
20698.0,14415.0,11675.0,6.0,0.0,2707.0,27.0,6283.0,4029.0,743.0,364.0,1142.0,5.0,05029
7781.0,6862.0,6184.0,0.0,0.0,666.0,12.0,919.0,589.0,50.0,129.0,151.0,0.0,05101
17862.0,11704.0,9800.0,0.0,24.0,1847.0,33.0,6158.0,3349.0,1112.0,1078.0,619.0,0.0,05001
71546.0,49830.0,43200.0,5.0,0.0,6561.0,64.0,21716.0,12657.0,3082.0,2012.0,3898.0,67.0,05085
27607.0,20723.0,16613.0,146.0,24.0,3863.0,77.0,6884.0,3567.0,1067.0,728.0,1396.0,126.0,05015
22846.0,12897.0,10270.0,173.0,30.0,2412.0,12.0,9949.0,5221.0,1928.0,1497.0,1301.0,2.0,05123
386984.0,233096.0,220540.0,970.0,1370.0,10098.0,118.0,153888.0,70121.0,18614.0,56812.0,8121.0,220.0,05119
263149.0,130601.0,123940.0,520.0,121.0,5916.0,104.0,132548.0,90618.0,18930.0,16205.0,6795.0,0.0,06047
16431.0,11240.0,9406.0,13.0,0.0,1789.0,32.0,5191.0,2832.0,295.0,423.0,1631.0,10.0,06043
8444.0,6182.0,5479.0,48.0,0.0,655.0,0.0,2262.0,1811.0,114.0,160.0,177.0,0.0,06049
1123209.0,740064.0,701114.0,11003.0,14709.0,12724.0,514.0,383145.0,201899.0,52241.0,124128.0,4542.0,335.0,06013
17438.0,11951.0,8751.0,96.0,36.0,2971.0,97.0,5487.0,3464.0,657.0,541.0,761.0,64.0,06027
534032.0,304337.0,293759.0,702.0,843.0,8657.0,376.0,229695.0,158969.0,28269.0,34391.0,7707.0,359.0,06099
423875.0,211543.0,193298.0,4018.0,4463.0,9590.0,174.0,212332.0,96446.0,38504.0,73466.0,3763.0,153.0,06083
25972.0,20431.0,17200.0,10.0,0.0,3221.0,0.0,5541.0,2542.0,346.0,1294.0,1359.0,0.0,13207
21318.0,16523.0,11250.0,188.0,109.0,4976.0,0.0,4795.0,1606.0,226.0,884.0,2079.0,0.0,13237
28266.0,15878.0,12964.0,69.0,229.0,2616.0,0.0,12388.0,5575.0,3089.0,2113.0,1611.0,0.0,13261
1659.0,1206.0,660.0,0.0,0.0,546.0,0.0,453.0,227.0,27.0,53.0,146.0,0.0,13265
5264.0,3266.0,1788.0,0.0,0.0,1478.0,0.0,1998.0,723.0,226.0,450.0,599.0,0.0,13301
35798.0,25115.0,22531.0,0.0,107.0,2477.0,0.0,10683.0,7196.0,895.0,1086.0,1497.0,9.0,13029
20962.0,14439.0,12630.0,5.0,0.0,1742.0,62.0,6523.0,3512.0,675.0,1232.0,1104.0,0.0,13035
50936.0,30712.0,27907.0,248.0,58.0,2489.0,10.0,20224.0,10402.0,4302.0,3325.0,2195.0,0.0,13039
12170.0,9685.0,6609.0,0.0,0.0,3063.0,13.0,2485.0,1066.0,93.0,153.0,1173.0,0.0,13079
10205.0,6331.0,4578.0,0.0,0.0,1753.0,0.0,3874.0,2205.0,461.0,102.0,1106.0,0.0,13099
39002.0,25726.0,16982.0,36.0,0.0,8668.0,40.0,13276.0,5458.0,2232.0,574.0,4983.0,29.0,13069
140011.0,101977.0,99422.0,87.0,21.0,2447.0,0.0,38034.0,24738.0,2677.0,8313.0,2219.0,87.0,13077
29683.0,21613.0,17461.0,36.0,28.0,4061.0,27.0,8070.0,4242.0,498.0,628.0,2702.0,0.0,13123
89318.0,64642.0,61070.0,0.0,143.0,3280.0,149.0,24676.0,16609.0,3207.0,1511.0,3257.0,92.0,13297
9786.0,6175.0,4780.0,63.0,16.0,1316.0,0.0,3611.0,2383.0,463.0,159.0,606.0,0.0,13317
18855.0,12446.0,8376.0,39.0,0.0,3888.0,143.0,6409.0,2787.0,919.0,648.0,2055.0,0.0,13091
56217.0,35201.0,31276.0,104.0,142.0,3671.0,8.0,21016.0,11058.0,2444.0,4499.0,3015.0,0.0,13129
240338.0,185017.0,180357.0,202.0,266.0,4192.0,0.0,55321.0,32053.0,2943.0,15550.0,4775.0,0.0,13057
110801.0,92194.0,89677.0,152.0,272.0,2052.0,41.0,18607.0,11708.0,1397.0,4332.0,1073.0,97.0,13113
28314.0,20393.0,18070.0,26.0,12.0,2285.0,0.0,7921.0,4084.0,2248.0,437.0,1152.0,0.0,13177
30489.0,23018.0,20062.0,0.0,0.0,2950.0,6.0,7471.0,3884.0,375.0,1076.0,2136.0,0.0,13227
16780.0,11425.0,9442.0,0.0,76.0,1907.0,0.0,5355.0,2954.0,488.0,408.0,1505.0,0.0,13133
17023.0,11005.0,7643.0,0.0,42.0,3320.0,0.0,6018.0,2723.0,431.0,486.0,2287.0,91.0,13075
23687.0,19513.0,17733.0,45.0,57.0,1664.0,14.0,4174.0,2037.0,548.0,481.0,1108.0,0.0,13085
987135.0,540549.0,497536.0,5892.0,33599.0,3516.0,6.0,446586.0,144636.0,39001.0,258540.0,3837.0,572.0,13121
194296.0,126703.0,121406.0,1588.0,3178.0,441.0,90.0,67593.0,47936.0,7054.0,12514.0,89.0,0.0,15001
950559.0,562801.0,462410.0,16225.0,82932.0,1013.0,221.0,387758.0,193832.0,39266.0,153914.0,650.0,96.0,15003
70571.0,45125.0,42983.0,1118.0,972.0,52.0,0.0,25446.0,18552.0,3064.0,3830.0,0.0,0.0,15007
63.0,2.0,2.0,0.0,0.0,0.0,0.0,61.0,52.0,0.0,9.0,0.0,0.0,15005
23233.0,16024.0,14103.0,2.0,0.0,1912.0,7.0,7209.0,4710.0,514.0,844.0,1141.0,0.0,16031
5273.0,3477.0,2670.0,0.0,3.0,804.0,0.0,1796.0,1226.0,25.0,52.0,493.0,0.0,16063
10216.0,8219.0,7487.0,154.0,114.0,464.0,0.0,1997.0,1095.0,634.0,210.0,58.0,0.0,16085
13226.0,10923.0,10743.0,0.0,2.0,165.0,13.0,2303.0,1556.0,504.0,147.0,96.0,0.0,16041
39115.0,28889.0,26497.0,250.0,0.0,2042.0,100.0,10226.0,4188.0,2523.0,1978.0,1497.0,40.0,16069
151797.0,106713.0,98003.0,725.0,787.0,6926.0,272.0,45084.0,24552.0,8639.0,8959.0,2934.0,0.0,16055
20539.0,14091.0,12745.0,0.0,6.0,1340.0,0.0,6448.0,4024.0,996.0,851.0,569.0,8.0,16067
82457.0,57916.0,54970.0,256.0,37.0,2611.0,42.0,24541.0,15022.0,4075.0,3345.0,2089.0,10.0,16083
21601.0,14151.0,12009.0,812.0,211.0,1113.0,6.0,7450.0,3028.0,1730.0,1622.0,1070.0,0.0,16013
7090.0,5851.0,5122.0,10.0,5.0,663.0,51.0,1239.0,912.0,83.0,10.0,234.0,0.0,16015
2556.0,2137.0,1882.0,0.0,0.0,245.0,10.0,419.0,317.0,42.0,49.0,11.0,0.0,16023
15071.0,10026.0,8254.0,9.0,0.0,1763.0,0.0,5045.0,3095.0,267.0,380.0,1303.0,0.0,16047
437660.0,310397.0,299073.0,1391.0,1488.0,8364.0,81.0,127263.0,68967.0,23948.0,28011.0,6326.0,11.0,16001
5923.0,4621.0,4456.0,0.0,9.0,156.0,0.0,1302.0,952.0,160.0,137.0,53.0,0.0,16007
45292.0,34938.0,31513.0,92.0,0.0,3317.0,16.0,10354.0,6359.0,1881.0,916.0,1198.0,0.0,16011
886.0,596.0,509.0,5.0,0.0,82.0,0.0,290.0,203.0,0.0,0.0,70.0,17.0,16025
7654.0,5796.0,4774.0,9.0,0.0,1003.0,10.0,1858.0,1004.0,165.0,239.0,399.0,51.0,16035
27942.0,22591.0,20296.0,0.0,0.0,2289.0,6.0,5351.0,3067.0,970.0,353.0,961.0,0.0,16051
19780.0,13897.0,10567.0,0.0,0.0,3279.0,51.0,5883.0,3338.0,929.0,284.0,1291.0,41.0,48225
47673.0,33950.0,26517.0,6.0,260.0,7152.0,15.0,13723.0,8890.0,1451.0,1767.0,1588.0,27.0,48349
15350.0,12079.0,11022.0,0.0,0.0,1036.0,21.0,3271.0,2506.0,282.0,240.0,243.0,0.0,48415
1332.0,1098.0,1065.0,0.0,0.0,33.0,0.0,234.0,178.0,31.0,0.0,25.0,0.0,48433
80345.0,62762.0,43174.0,430.0,0.0,18870.0,288.0,17583.0,9328.0,2300.0,1788.0,4088.0,79.0,48021
24891.0,16844.0,14295.0,0.0,0.0,2543.0,6.0,8047.0,5069.0,1054.0,1191.0,733.0,0.0,48025
4738.0,3990.0,3425.0,0.0,0.0,545.0,20.0,748.0,385.0,81.0,17.0,265.0,0.0,48103
57021.0,43493.0,39459.0,1434.0,160.0,2426.0,14.0,13528.0,4449.0,5749.0,2431.0,899.0,0.0,50021
28242.0,23253.0,20081.0,412.0,13.0,2747.0,0.0,4989.0,2423.0,1491.0,482.0,593.0,0.0,50017
54502.0,41421.0,36964.0,866.0,221.0,3340.0,30.0,13081.0,4839.0,4075.0,3114.0,1040.0,13.0,50027
575208.0,410983.0,393616.0,5419.0,6140.0,5786.0,22.0,164225.0,74804.0,35618.0,51140.0,2539.0,124.0,49049
19835.0,15043.0,13769.0,34.0,0.0,1230.0,10.0,4792.0,2578.0,982.0,273.0,959.0,0.0,49013
35935.0,28198.0,25404.0,90.0,80.0,2618.0,6.0,7737.0,4360.0,1614.0,1091.0,664.0,8.0,49047
1810.0,1412.0,1368.0,0.0,0.0,44.0,0.0,398.0,361.0,27.0,0.0,10.0,0.0,20083
2884.0,2408.0,2319.0,0.0,0.0,89.0,0.0,476.0,390.0,37.0,41.0,8.0,0.0,20089
9105.0,7070.0,6938.0,3.0,0.0,121.0,8.0,2035.0,1416.0,297.0,147.0,175.0,0.0,20159
4093.0,3361.0,3304.0,0.0,0.0,57.0,0.0,732.0,549.0,138.0,10.0,35.0,0.0,20185
15684.0,12317.0,11275.0,87.0,2.0,941.0,12.0,3367.0,2443.0,223.0,376.0,325.0,0.0,20139
8165.0,6369.0,5854.0,8.0,10.0,497.0,0.0,1796.0,1386.0,96.0,108.0,206.0,0.0,20031
37187.0,22627.0,20589.0,63.0,8.0,1947.0,20.0,14560.0,10024.0,1359.0,2701.0,476.0,0.0,20037
6074.0,4503.0,3961.0,38.0,2.0,502.0,0.0,1571.0,1322.0,145.0,80.0,22.0,2.0,20073
19820.0,14455.0,13787.0,0.0,7.0,661.0,0.0,5365.0,4014.0,515.0,598.0,219.0,19.0,20099
505885.0,337114.0,323594.0,1583.0,1305.0,10580.0,52.0,168771.0,95270.0,25046.0,40692.0,7625.0,138.0,20173
4588.0,3478.0,3397.0,0.0,0.0,81.0,0.0,1110.0,776.0,106.0,212.0,16.0,0.0,20157
2501.0,2102.0,1907.0,0.0,4.0,191.0,0.0,399.0,290.0,39.0,30.0,40.0,0.0,20065
110833.0,62273.0,60773.0,213.0,195.0,1092.0,0.0,48560.0,20471.0,9700.0,17615.0,774.0,0.0,20045
2478.0,1788.0,1765.0,0.0,0.0,23.0,0.0,690.0,574.0,57.0,39.0,20.0,0.0,20179
5951.0,4582.0,4197.0,0.0,3.0,380.0,2.0,1369.0,1021.0,153.0,69.0,126.0,0.0,20069
4601.0,3455.0,3067.0,28.0,0.0,360.0,0.0,1146.0,646.0,323.0,148.0,29.0,0.0,42023
616916.0,497975.0,481290.0,2644.0,6083.0,7782.0,176.0,118941.0,45656.0,18979.0,53278.0,987.0,41.0,42017
353481.0,235410.0,228223.0,1788.0,1002.0,4374.0,23.0,118071.0,54291.0,25585.0,36849.0,1346.0,0.0,42077
37548.0,27330.0,24834.0,156.0,0.0,2339.0,1.0,10218.0,5020.0,1870.0,1989.0,1336.0,3.0,42031
33627.0,25234.0,21818.0,42.0,17.0,3355.0,2.0,8393.0,4786.0,763.0,1309.0,1535.0,0.0,42059
305704.0,215638.0,205270.0,3527.0,309.0,6483.0,49.0,90066.0,50233.0,22224.0,15768.0,1841.0,0.0,42079
61657.0,44477.0,41024.0,333.0,8.0,3106.0,6.0,17180.0,7892.0,5082.0,3048.0,1158.0,0.0,42037
43335.0,34361.0,32131.0,168.0,21.0,2037.0,4.0,8974.0,5116.0,1551.0,1644.0,663.0,0.0,42065
45315.0,36801.0,33593.0,57.0,29.0,3122.0,0.0,8514.0,4715.0,1266.0,1544.0,989.0,0.0,42099
5711.0,4688.0,4354.0,17.0,0.0,313.0,4.0,1023.0,673.0,104.0,159.0,87.0,0.0,42113
162428.0,122161.0,114706.0,3803.0,1816.0,1827.0,9.0,40267.0,12574.0,10030.0,17606.0,57.0,0.0,44003
119605.0,93133.0,88472.0,2811.0,768.0,1053.0,29.0,26472.0,12397.0,7741.0,6038.0,289.0,7.0,44009
36892.0,26166.0,18124.0,120.0,36.0,7865.0,21.0,10726.0,4936.0,1019.0,1686.0,3085.0,0.0,45071
32466.0,25223.0,14832.0,0.0,64.0,10327.0,0.0,7243.0,3003.0,755.0,976.0,2491.0,18.0,45027
104474.0,67412.0,51477.0,147.0,81.0,15662.0,45.0,37062.0,17636.0,4121.0,4416.0,10889.0,0.0,45085
21258.0,14705.0,9008.0,0.0,54.0,5643.0,0.0,6553.0,2768.0,1008.0,1155.0,1611.0,11.0,45011
65964.0,46255.0,32064.0,48.0,67.0,14026.0,50.0,19709.0,9084.0,2677.0,1465.0,6483.0,0.0,45031
254717.0,187220.0,167423.0,398.0,653.0,18667.0,79.0,67497.0,28404.0,5574.0,24149.0,9344.0,26.0,45091
55898.0,39675.0,27910.0,91.0,12.0,11634.0,28.0,16223.0,6881.0,1927.0,2325.0,5064.0,26.0,45021
27368.0,17408.0,12850.0,16.0,0.0,4518.0,24.0,9960.0,3251.0,308.0,2160.0,4241.0,0.0,45053
15982.0,12360.0,7519.0,0.0,19.0,4822.0,0.0,3622.0,1121.0,646.0,385.0,1470.0,0.0,45061
23769.0,18120.0,13594.0,22.0,0.0,4504.0,0.0,5649.0,2767.0,758.0,732.0,1392.0,0.0,45001
3807.0,2355.0,2072.0,0.0,0.0,283.0,0.0,1452.0,1231.0,65.0,71.0,85.0,0.0,46085
4240.0,3561.0,3456.0,6.0,0.0,95.0,4.0,679.0,426.0,66.0,166.0,21.0,0.0,46039
4954.0,3148.0,2720.0,0.0,0.0,428.0,0.0,1806.0,780.0,156.0,720.0,150.0,0.0,46015
4153.0,2984.0,2707.0,0.0,4.0,273.0,0.0,1169.0,799.0,83.0,207.0,80.0,0.0,46053
180681.0,125072.0,117204.0,499.0,1144.0,6225.0,0.0,55609.0,17074.0,7021.0,29048.0,2386.0,80.0,46099
3537.0,2804.0,2675.0,0.0,0.0,129.0,0.0,733.0,462.0,121.0,130.0,20.0,0.0,46025
4881.0,4121.0,3888.0,10.0,0.0,223.0,0.0,760.0,451.0,111.0,187.0,11.0,0.0,46077
11680.0,6528.0,6056.0,74.0,0.0,398.0,0.0,5152.0,2271.0,709.0,1515.0,657.0,0.0,46027
5713.0,2999.0,2040.0,9.0,0.0,950.0,0.0,2714.0,1905.0,269.0,131.0,409.0,0.0,46041
16413.0,11880.0,10402.0,119.0,16.0,1340.0,3.0,4533.0,1233.0,573.0,2034.0,693.0,0.0,46065
2340.0,1720.0,1571.0,0.0,0.0,149.0,0.0,620.0,495.0,77.0,20.0,28.0,0.0,46111
3246.0,2489.0,2354.0,0.0,0.0,135.0,0.0,757.0,567.0,35.0,121.0,34.0,0.0,46059
20919.0,14964.0,14117.0,17.0,96.0,734.0,0.0,5955.0,2286.0,993.0,2338.0,338.0,0.0,46135
17740.0,12242.0,11789.0,58.0,64.0,331.0,0.0,5498.0,2725.0,600.0,1898.0,275.0,0.0,46005
18890.0,12192.0,11556.0,21.0,31.0,584.0,0.0,6698.0,3539.0,815.0,2190.0,154.0,0.0,46035
1986.0,1588.0,1478.0,0.0,0.0,110.0,0.0,398.0,298.0,0.0,64.0,36.0,0.0,46073
2997.0,2542.0,1845.0,29.0,4.0,664.0,0.0,455.0,157.0,91.0,102.0,105.0,0.0,46117
2242.0,1885.0,1685.0,4.0,0.0,196.0,0.0,357.0,135.0,34.0,90.0,98.0,0.0,46107
9061.0,6030.0,5818.0,10.0,15.0,187.0,0.0,3031.0,2433.0,221.0,267.0,110.0,0.0,46023
4820.0,3714.0,3523.0,45.0,0.0,113.0,33.0,1106.0,683.0,189.0,165.0,69.0,0.0,46091
2799.0,2068.0,1735.0,7.0,0.0,326.0,0.0,731.0,460.0,112.0,100.0,59.0,0.0,46105
17223.0,15548.0,14534.0,66.0,32.0,870.0,46.0,1675.0,1010.0,173.0,241.0,238.0,13.0,26019
7923.0,6513.0,6156.0,0.0,10.0,344.0,3.0,1410.0,947.0,84.0,203.0,176.0,0.0,26153
1738895.0,1113000.0,1061034.0,17521.0,11723.0,22677.0,45.0,625895.0,387314.0,66514.0,164293.0,7698.0,76.0,26163
89263.0,69667.0,63677.0,314.0,670.0,5006.0,0.0,19596.0,7795.0,3014.0,6609.0,2178.0,0.0,26055
10527.0,8183.0,7523.0,90.0,33.0,519.0,18.0,2344.0,1215.0,380.0,585.0,162.0,2.0,26097
404024.0,288215.0,274714.0,685.0,554.0,12262.0,0.0,115809.0,67584.0,7618.0,32282.0,8297.0,28.0,26049
15666.0,11462.0,11037.0,74.0,54.0,297.0,0.0,4204.0,2811.0,592.0,665.0,136.0,0.0,31131
10384.0,7853.0,7590.0,0.0,1.0,262.0,0.0,2531.0,1491.0,377.0,495.0,168.0,0.0,31145
8374.0,6849.0,6696.0,28.0,0.0,125.0,0.0,1525.0,1384.0,45.0,49.0,47.0,0.0,31027
7850.0,5591.0,5377.0,10.0,0.0,204.0,0.0,2259.0,988.0,464.0,240.0,567.0,0.0,31045
4123.0,3118.0,2997.0,27.0,0.0,94.0,0.0,1005.0,720.0,46.0,200.0,39.0,0.0,31097
9742.0,7040.0,6699.0,23.0,0.0,318.0,0.0,2702.0,1736.0,307.0,604.0,55.0,0.0,31033
23461.0,16590.0,14719.0,32.0,0.0,1839.0,0.0,6871.0,3978.0,656.0,1710.0,527.0,0.0,31047
1925.0,1596.0,1531.0,0.0,0.0,65.0,0.0,329.0,249.0,4.0,65.0,11.0,0.0,31071
453.0,250.0,240.0,0.0,0.0,10.0,0.0,203.0,187.0,9.0,0.0,7.0,0.0,31117
3406.0,2696.0,2669.0,0.0,10.0,17.0,0.0,710.0,592.0,79.0,36.0,3.0,0.0,31125
5942.0,5032.0,4750.0,0.0,0.0,267.0,15.0,910.0,754.0,70.0,53.0,33.0,0.0,31167
4151.0,3162.0,3114.0,0.0,0.0,45.0,3.0,989.0,766.0,68.0,120.0,35.0,0.0,31175
23457.0,15303.0,13104.0,12.0,0.0,2182.0,5.0,8154.0,4818.0,1156.0,1069.0,1106.0,5.0,32001
47560.0,32920.0,30758.0,231.0,113.0,1806.0,12.0,14640.0,9346.0,2024.0,2357.0,910.0,3.0,32005
4682.0,3366.0,1730.0,0.0,7.0,1613.0,16.0,1316.0,560.0,57.0,326.0,373.0,0.0,32027
1825.0,1385.0,1001.0,0.0,0.0,373.0,11.0,440.0,262.0,39.0,0.0,139.0,0.0,32011
16690.0,12382.0,7888.0,17.0,0.0,4422.0,55.0,4308.0,2014.0,216.0,543.0,1535.0,0.0,32013
8248.0,6190.0,5375.0,0.0,0.0,797.0,18.0,2058.0,1210.0,497.0,47.0,304.0,0.0,32033
51392.0,37602.0,30386.0,198.0,85.0,6900.0,33.0,13790.0,5402.0,2963.0,2946.0,2479.0,0.0,32007
43200.0,30366.0,20089.0,12.0,0.0,10111.0,154.0,12834.0,4764.0,1526.0,1066.0,5381.0,97.0,32023
3904.0,3378.0,2918.0,0.0,0.0,460.0,0.0,526.0,145.0,53.0,0.0,328.0,0.0,32029
2118752.0,1147012.0,1071007.0,16485.0,24137.0,34326.0,1057.0,971740.0,487990.0,131889.0,332641.0,18764.0,456.0,32003
52920.0,36046.0,30069.0,18.0,138.0,5765.0,56.0,16874.0,11523.0,1414.0,1749.0,2188.0,0.0,32019
71747.0,52851.0,47448.0,1302.0,194.0,3905.0,2.0,18896.0,6531.0,6144.0,5366.0,855.0,0.0,33005
83067.0,61346.0,53079.0,1642.0,803.0,5741.0,81.0,21721.0,7356.0,6014.0,7003.0,1348.0,0.0,33009
302556.0,245882.0,224665.0,6329.0,5407.0,9468.0,13.0,56674.0,18073.0,13270.0,23287.0,1830.0,214.0,33015
42364.0,31628.0,27838.0,1079.0,18.0,2691.0,2.0,10736.0,3477.0,3871.0,2742.0,646.0,0.0,33019
402732.0,280946.0,257900.0,11380.0,6461.0,5158.0,47.0,121786.0,25931.0,41561.0,53468.0,773.0,53.0,33011
29662.0,21960.0,18843.0,786.0,43.0,2288.0,0.0,7702.0,2533.0,3558.0,1045.0,566.0,0.0,33007
47270.0,38340.0,34487.0,501.0,692.0,2618.0,42.0,8930.0,4682.0,1636.0,2082.0,530.0,0.0,33003
351760.0,230784.0,220462.0,3724.0,6117.0,481.0,0.0,120976.0,58533.0,20356.0,41811.0,77.0,199.0,34021
140393.0,90224.0,84376.0,1230.0,421.0,4197.0,0.0,50169.0,24243.0,11869.0,12083.0,1974.0,0.0,34011
325734.0,255095.0,240556.0,6278.0,8065.0,196.0,0.0,70639.0,24964.0,18914.0,26558.0,196.0,7.0,34035
585313.0,452948.0,432728.0,6836.0,4723.0,8630.0,31.0,132365.0,81865.0,14013.0,35217.0,1270.0,0.0,34029
262605.0,180154.0,163159.0,6775.0,6410.0,3810.0,0.0,82451.0,29286.0,20742.0,31392.0,1031.0,0.0,34001
796038.0,519374.0,480185.0,17623.0,18335.0,3231.0,0.0,276664.0,72799.0,77945.0,125389.0,485.0,46.0,34023
61806.0,44317.0,42185.0,205.0,56.0,1871.0,0.0,17489.0,9433.0,3009.0,4752.0,295.0,0.0,34033
91144.0,70450.0,63696.0,3647.0,1599.0,1508.0,0.0,20694.0,11806.0,5156.0,3433.0,288.0,11.0,34009
500508.0,352302.0,339860.0,4546.0,5645.0,2242.0,9.0,148206.0,66354.0,24563.0,56299.0,990.0,0.0,34007
545763.0,335116.0,296185.0,33731.0,4591.0,609.0,0.0,210647.0,38505.0,102268.0,69526.0,226.0,122.0,34039
660680.0,219765.0,87900.0,88988.0,41974.0,874.0,29.0,440915.0,35680.0,182223.0,222624.0,203.0,185.0,34017
120737.0,104127.0,100431.0,1171.0,2359.0,149.0,17.0,16610.0,7389.0,4532.0,4608.0,81.0,0.0,34019
485482.0,381518.0,365753.0,4857.0,10157.0,751.0,0.0,103964.0,33285.0,24172.0,46466.0,32.0,9.0,34027
4267.0,2931.0,1753.0,8.0,0.0,1154.0,16.0,1336.0,825.0,14.0,169.0,328.0,0.0,35023
72114.0,52805.0,36412.0,216.0,0.0,16168.0,9.0,19309.0,11007.0,2466.0,2351.0,3481.0,4.0,35031
139789.0,110648.0,101191.0,299.0,290.0,8858.0,10.0,29141.0,20592.0,2716.0,3145.0,2657.0,31.0,35043
27316.0,18885.0,13392.0,0.0,58.0,5383.0,52.0,8431.0,3762.0,939.0,935.0,2795.0,0.0,35017
49154.0,28491.0,25120.0,102.0,16.0,3168.0,85.0,20663.0,14424.0,2719.0,1892.0,1573.0,55.0,35009
56778.0,39754.0,31749.0,55.0,119.0,7825.0,6.0,17024.0,10060.0,1674.0,2494.0,2626.0,170.0,35015
4550.0,3575.0,2302.0,0.0,0.0,1273.0,0.0,975.0,444.0,6.0,0.0,487.0,38.0,35033
125687.0,89255.0,56630.0,30.0,143.0,32151.0,301.0,36432.0,17675.0,4008.0,3673.0,11023.0,53.0,35045
8173.0,6745.0,4816.0,0.0,0.0,1929.0,0.0,1428.0,956.0,43.0,18.0,411.0,0.0,28009
7658.0,5818.0,3841.0,0.0,0.0,1977.0,0.0,1840.0,1207.0,188.0,29.0,416.0,0.0,28037
23052.0,11781.0,10195.0,96.0,58.0,1432.0,0.0,11271.0,5767.0,2790.0,2225.0,489.0,0.0,28027
16457.0,14251.0,9259.0,0.0,54.0,4894.0,44.0,2206.0,1234.0,257.0,44.0,671.0,0.0,28061
66578.0,48248.0,37791.0,22.0,0.0,10435.0,0.0,18330.0,9075.0,2905.0,2592.0,3758.0,0.0,28067
14468.0,12720.0,9813.0,10.0,0.0,2897.0,0.0,1748.0,1064.0,108.0,50.0,526.0,0.0,28147
35364.0,26423.0,19733.0,6.0,2.0,6637.0,45.0,8941.0,5516.0,1198.0,441.0,1734.0,52.0,28095
19277.0,15937.0,14739.0,0.0,0.0,1198.0,0.0,3340.0,2328.0,168.0,338.0,506.0,0.0,51079
102635.0,85028.0,83536.0,45.0,72.0,1375.0,0.0,17607.0,11538.0,689.0,5093.0,287.0,0.0,51085
11325.0,8009.0,6434.0,0.0,263.0,1312.0,0.0,3316.0,1957.0,118.0,211.0,1030.0,0.0,51111
35063.0,26467.0,24408.0,11.0,210.0,1838.0,0.0,8596.0,6113.0,470.0,1304.0,709.0,0.0,51137
5141.0,2055.0,2019.0,5.0,20.0,11.0,0.0,3086.0,1972.0,544.0,537.0,33.0,0.0,51595
28701.0,21505.0,16514.0,53.0,23.0,4915.0,0.0,7196.0,3881.0,610.0,947.0,1758.0,0.0,51197
231596.0,168476.0,163067.0,965.0,939.0,3505.0,0.0,63120.0,31666.0,10090.0,19469.0,1822.0,73.0,51550
45984.0,16809.0,15905.0,273.0,122.0,509.0,0.0,29175.0,13495.0,4215.0,11202.0,263.0,0.0,51660
98785.0,64690.0,61012.0,653.0,842.0,2176.0,7.0,34095.0,14947.0,2896.0,13879.0,2373.0,0.0,51003
77414.0,62995.0,54970.0,311.0,571.0,7134.0,9.0,14419.0,7264.0,903.0,3313.0,2939.0,0.0,51019
14946.0,11457.0,8136.0,43.0,0.0,3278.0,0.0,3489.0,1857.0,51.0,148.0,1433.0,0.0,51029
35973.0,24316.0,18208.0,41.0,38.0,6029.0,0.0,11657.0,5502.0,842.0,1463.0,3828.0,22.0,51195
5488.0,4120.0,3780.0,26.0,0.0,314.0,0.0,1368.0,1167.0,124.0,69.0,8.0,0.0,51580
91814.0,50181.0,48452.0,496.0,627.0,606.0,0.0,41633.0,19922.0,7490.0,13928.0,293.0,0.0,51740
439605.0,287112.0,274918.0,2330.0,5945.0,3899.0,20.0,152493.0,81935.0,17935.0,51110.0,1500.0,13.0,51810
14950.0,11508.0,10241.0,0.0,39.0,1228.0,0.0,3442.0,2352.0,153.0,718.0,219.0,0.0,51005
6255.0,4195.0,3643.0,49.0,0.0,503.0,0.0,2060.0,1050.0,533.0,471.0,6.0,0.0,51640
17510.0,12780.0,11861.0,52.0,58.0,747.0,62.0,4730.0,3375.0,141.0,458.0,756.0,0.0,51193
12223.0,10390.0,9310.0,0.0,84.0,996.0,0.0,1833.0,938.0,29.0,189.0,677.0,0.0,51133
33160.0,24277.0,21409.0,217.0,33.0,2618.0,0.0,8883.0,4519.0,1469.0,1756.0,1139.0,0.0,51155
