B25033_001E,B25033_002E,B25033_003E,B25033_004E,B25033_005E,B25033_006E,B25033_007E,B25033_008E,B25033_009E,B25033_010E,B25033_011E,B25033_012E,B25033_013E,geoid
33710.0,22516.0,18343.0,27.0,0.0,4121.0,25.0,11194.0,6152.0,1652.0,1320.0,2070.0,0.0,01017
25598.0,19658.0,15202.0,7.0,0.0,4405.0,44.0,5940.0,3028.0,659.0,322.0,1881.0,50.0,01019
43373.0,32437.0,22160.0,23.0,0.0,10239.0,15.0,10936.0,5083.0,527.0,1097.0,4205.0,24.0,01021
13509.0,11528.0,8214.0,0.0,0.0,3302.0,12.0,1981.0,1030.0,178.0,326.0,431.0,16.0,01023
25291.0,19406.0,13749.0,4.0,0.0,5653.0,0.0,5885.0,2970.0,784.0,586.0,1545.0,0.0,01025
13417.0,10302.0,7048.0,0.0,0.0,3254.0,0.0,3115.0,1381.0,728.0,376.0,630.0,0.0,01027
14784.0,11127.0,8172.0,12.0,0.0,2926.0,17.0,3657.0,1418.0,563.0,487.0,1189.0,0.0,01029
49822.0,35192.0,29967.0,125.0,0.0,5093.0,7.0,14630.0,8377.0,2769.0,1612.0,1870.0,2.0,01031
53938.0,39124.0,34715.0,51.0,59.0,4273.0,26.0,14814.0,8554.0,2414.0,1848.0,1998.0,0.0,01033
13040.0,10150.0,6993.0,0.0,0.0,3157.0,0.0,2890.0,1273.0,615.0,458.0,544.0,0.0,01035
10912.0,8781.0,5682.0,0.0,0.0,3094.0,5.0,2131.0,1004.0,188.0,68.0,871.0,0.0,01037
37287.0,27509.0,22767.0,0.0,6.0,4727.0,9.0,9778.0,5839.0,1033.0,862.0,2044.0,0.0,01039
13788.0,9831.0,6687.0,5.0,0.0,3121.0,18.0,3957.0,1949.0,773.0,197.0,1038.0,0.0,01041
79341.0,60259.0,49112.0,132.0,62.0,10911.0,42.0,19082.0,9475.0,2146.0,2782.0,4669.0,10.0,01043
48741.0,29079.0,23154.0,43.0,65.0,5772.0,45.0,19662.0,11636.0,3050.0,1611.0,3365.0,0.0,01045
42553.0,25129.0,18966.0,145.0,69.0,5943.0,6.0,17424.0,7653.0,6399.0,1430.0,1942.0,0.0,01047
70193.0,54471.0,42056.0,11.0,0.0,12404.0,0.0,15722.0,8160.0,1831.0,1146.0,4585.0,0.0,01049
74346.0,57433.0,48808.0,0.0,74.0,8454.0,97.0,16913.0,7928.0,1187.0,2383.0,5401.0,14.0,01051
35390.0,26603.0,20497.0,146.0,115.0,5827.0,18.0,8787.0,4220.0,1410.0,1347.0,1810.0,0.0,01053
102626.0,75590.0,66867.0,221.0,12.0,8371.0,119.0,27036.0,14108.0,3562.0,6226.0,3099.0,41.0,01055
16782.0,12604.0,9816.0,0.0,0.0,2770.0,18.0,4178.0,2108.0,443.0,593.0,1034.0,0.0,01057
31325.0,21230.0,18421.0,0.0,0.0,2798.0,11.0,10095.0,5016.0,1276.0,1753.0,2050.0,0.0,01059
26545.0,18632.0,13253.0,16.0,0.0,5350.0,13.0,7913.0,5076.0,891.0,350.0,1590.0,6.0,01061
8888.0,6894.0,4272.0,0.0,0.0,2622.0,0.0,1994.0,626.0,214.0,646.0,508.0,0.0,01063
15255.0,12208.0,7264.0,0.0,0.0,4930.0,14.0,3047.0,1332.0,437.0,562.0,716.0,0.0,01065
17108.0,13389.0,10879.0,21.0,0.0,2489.0,0.0,3719.0,2666.0,320.0,164.0,569.0,0.0,01067
101235.0,64957.0,56909.0,114.0,17.0,7889.0,28.0,36278.0,19161.0,5240.0,5690.0,6184.0,3.0,01069
52575.0,40718.0,32086.0,0.0,43.0,8560.0,29.0,11857.0,4896.0,1460.0,1543.0,3921.0,37.0,01071
643352.0,426054.0,407678.0,1112.0,2894.0,14337.0,33.0,217298.0,94942.0,25758.0,88651.0,7791.0,156.0,01073
14110.0,10241.0,7973.0,0.0,0.0,2241.0,27.0,3869.0,1949.0,660.0,446.0,806.0,8.0,01075
90715.0,66559.0,58497.0,243.0,22.0,7714.0,83.0,24156.0,13277.0,3610.0,4894.0,2375.0,0.0,01077
33782.0,27369.0,21073.0,0.0,64.0,6212.0,20.0,6413.0,3459.0,530.0,764.0,1660.0,0.0,01079
139088.0,88823.0,69301.0,873.0,1382.0,17220.0,47.0,50265.0,17147.0,7465.0,15853.0,9800.0,0.0,01081
81259.0,62819.0,55776.0,37.0,299.0,6518.0,189.0,18440.0,9695.0,2584.0,1961.0,4200.0,0.0,01083
10990.0,8118.0,5401.0,0.0,0.0,2715.0,2.0,2872.0,1315.0,696.0,173.0,688.0,0.0,01085
18581.0,12430.0,8711.0,0.0,0.0,3719.0,0.0,6151.0,3093.0,1348.0,844.0,866.0,0.0,01087
331818.0,238150.0,225064.0,779.0,1166.0,11124.0,17.0,93668.0,40838.0,13056.0,33562.0,6212.0,0.0,01089
20455.0,14974.0,10720.0,6.0,2.0,4246.0,0.0,5481.0,2744.0,912.0,774.0,1051.0,0.0,01091
29718.0,22681.0,17772.0,19.0,8.0,4857.0,25.0,7037.0,3213.0,1384.0,572.0,1861.0,7.0,01093
92639.0,65850.0,56688.0,202.0,36.0,8862.0,62.0,26789.0,15008.0,3524.0,3834.0,4382.0,41.0,01095
403767.0,274104.0,249202.0,523.0,511.0,23624.0,244.0,129663.0,73069.0,13377.0,31902.0,11267.0,48.0,01097
22553.0,16885.0,13006.0,12.0,0.0,3815.0,52.0,5668.0,2855.0,494.0,537.0,1754.0,28.0,01099
220995.0,135911.0,129408.0,460.0,159.0,5884.0,0.0,85084.0,46130.0,11065.0,25418.0,2471.0,0.0,01101
117855.0,85093.0,75935.0,277.0,36.0,8788.0,57.0,32762.0,14096.0,5111.0,9191.0,4291.0,73.0,01103
9660.0,6293.0,4464.0,17.0,15.0,1797.0,0.0,3367.0,1418.0,948.0,263.0,738.0,0.0,01105
19168.0,14136.0,11085.0,0.0,35.0,2993.0,23.0,5032.0,2213.0,1261.0,591.0,967.0,0.0,01107
31076.0,18677.0,14145.0,4.0,12.0,4513.0,3.0,12399.0,3569.0,2301.0,2708.0,3821.0,0.0,01109
22329.0,16424.0,12180.0,4.0,0.0,4230.0,10.0,5905.0,3260.0,369.0,518.0,1758.0,0.0,01111
54906.0,34191.0,28304.0,292.0,0.0,5595.0,0.0,20715.0,9077.0,3053.0,5900.0,2685.0,0.0,01113
82541.0,67442.0,51143.0,6.0,136.0,16130.0,27.0,15099.0,7443.0,1185.0,1842.0,4629.0,0.0,01115
195839.0,157812.0,145532.0,204.0,201.0,11841.0,34.0,38027.0,15488.0,2176.0,13619.0,6744.0,0.0,01117
13015.0,8617.0,5955.0,0.0,0.0,2662.0,0.0,4398.0,954.0,783.0,1237.0,1396.0,28.0,01119
78700.0,56160.0,41498.0,71.0,9.0,14505.0,77.0,22540.0,10232.0,5251.0,2034.0,5014.0,9.0,01121
40797.0,28442.0,22972.0,85.0,22.0,5349.0,14.0,12355.0,7327.0,2214.0,1104.0,1682.0,28.0,01123
187245.0,124072.0,106082.0,195.0,457.0,17202.0,136.0,63173.0,25428.0,8763.0,22374.0,6608.0,0.0,01125
65628.0,48998.0,36305.0,56.0,39.0,12564.0,34.0,16630.0,8423.0,1478.0,1406.0,5323.0,0.0,01127
17128.0,14953.0,10887.0,0.0,0.0,4066.0,0.0,2175.0,1271.0,68.0,203.0,630.0,3.0,01129
11230.0,8394.0,4831.0,0.0,0.0,3563.0,0.0,2836.0,1220.0,434.0,233.0,949.0,0.0,01131
23930.0,17811.0,13116.0,16.0,8.0,4671.0,0.0,6119.0,2978.0,623.0,435.0,2083.0,0.0,01133
1070.0,579.0,557.0,6.0,0.0,16.0,0.0,491.0,300.0,77.0,104.0,10.0,0.0,02013
132203.0,95520.0,91081.0,102.0,210.0,4127.0,0.0,36683.0,17857.0,3135.0,12546.0,3145.0,0.0,13097
10504.0,6606.0,5100.0,8.0,0.0,1498.0,0.0,3898.0,2272.0,465.0,210.0,945.0,6.0,13099
4053.0,2519.0,1130.0,0.0,0.0,1389.0,0.0,1534.0,550.0,12.0,174.0,798.0,0.0,13101
52723.0,40804.0,32345.0,39.0,0.0,8400.0,20.0,11919.0,5320.0,741.0,2133.0,3725.0,0.0,13103
19654.0,13411.0,9684.0,31.0,11.0,3662.0,23.0,6243.0,3035.0,497.0,1016.0,1683.0,12.0,13105
21777.0,14147.0,10289.0,0.0,0.0,3830.0,28.0,7630.0,5180.0,681.0,80.0,1669.0,20.0,13107
10389.0,6595.0,4146.0,0.0,0.0,2449.0,0.0,3794.0,1710.0,507.0,170.0,1407.0,0.0,13109
23440.0,18616.0,15709.0,54.0,0.0,2838.0,15.0,4824.0,2762.0,669.0,386.0,1007.0,0.0,13111
106491.0,88623.0,86430.0,92.0,300.0,1801.0,0.0,17868.0,11246.0,1297.0,4306.0,997.0,22.0,13113
92152.0,60223.0,55042.0,184.0,201.0,4796.0,0.0,31929.0,18279.0,5590.0,5052.0,3008.0,0.0,13115
182275.0,155579.0,148178.0,225.0,440.0,6700.0,36.0,26696.0,18367.0,902.0,3104.0,4323.0,0.0,13117
21277.0,15557.0,10627.0,135.0,0.0,4795.0,0.0,5720.0,2719.0,781.0,328.0,1892.0,0.0,13119
916508.0,516604.0,482952.0,3919.0,27619.0,2080.0,34.0,399904.0,122671.0,39701.0,234568.0,2669.0,295.0,13121
28059.0,19880.0,14997.0,35.0,0.0,4768.0,80.0,8179.0,4229.0,504.0,432.0,3014.0,0.0,13123
3003.0,2081.0,1315.0,0.0,0.0,766.0,0.0,922.0,302.0,20.0,35.0,565.0,0.0,13125
79080.0,47528.0,40923.0,328.0,765.0,5473.0,39.0,31552.0,17293.0,2898.0,6331.0,5030.0,0.0,13127
54831.0,35484.0,31476.0,140.0,132.0,3736.0,0.0,19347.0,9809.0,1545.0,4078.0,3899.0,16.0,13129
24944.0,13919.0,9431.0,36.0,9.0,4443.0,0.0,11025.0,6177.0,729.0,325.0,3794.0,0.0,13131
15874.0,11501.0,8778.0,27.0,83.0,2613.0,0.0,4373.0,2449.0,319.0,176.0,1429.0,0.0,13133
820802.0,565739.0,554630.0,1810.0,1438.0,7751.0,110.0,255063.0,119136.0,20956.0,107559.0,7319.0,93.0,13135
40522.0,30073.0,24927.0,3.0,0.0,5143.0,0.0,10449.0,5835.0,1132.0,1154.0,2328.0,0.0,13137
179517.0,119375.0,110524.0,453.0,312.0,8026.0,60.0,60142.0,29795.0,5588.0,14800.0,9909.0,50.0,13139
7629.0,5726.0,3332.0,0.0,7.0,2387.0,0.0,1903.0,899.0,107.0,158.0,739.0,0.0,13141
28102.0,19809.0,16399.0,15.0,0.0,3395.0,0.0,8293.0,4524.0,1149.0,648.0,1972.0,0.0,13143
31857.0,27042.0,25548.0,12.0,16.0,1466.0,0.0,4815.0,3763.0,236.0,297.0,519.0,0.0,13145
24567.0,18023.0,14088.0,50.0,0.0,3885.0,0.0,6544.0,2950.0,906.0,154.0,2534.0,0.0,13147
11581.0,8549.0,5644.0,0.0,0.0,2905.0,0.0,3032.0,1205.0,234.0,144.0,1435.0,14.0,13149
205436.0,153368.0,149534.0,90.0,100.0,3629.0,15.0,52068.0,34525.0,1537.0,14350.0,1656.0,0.0,13151
141505.0,94453.0,88479.0,228.0,91.0,5640.0,15.0,47052.0,25882.0,5348.0,10619.0,5161.0,42.0,13153
8813.0,6535.0,4842.0,24.0,0.0,1669.0,0.0,2278.0,1254.0,105.0,97.0,822.0,0.0,13155
59801.0,45858.0,40313.0,17.0,24.0,5504.0,0.0,13943.0,8112.0,1241.0,1354.0,3183.0,53.0,13157
13652.0,10435.0,9017.0,0.0,0.0,1418.0,0.0,3217.0,2291.0,214.0,71.0,641.0,0.0,13159
14927.0,10356.0,6715.0,0.0,0.0,3622.0,19.0,4571.0,2317.0,899.0,105.0,1250.0,0.0,13161
16043.0,10344.0,6784.0,0.0,0.0,3551.0,9.0,5699.0,2625.0,902.0,446.0,1726.0,0.0,13163
8523.0,6054.0,3942.0,0.0,0.0,2112.0,0.0,2469.0,1158.0,42.0,107.0,1162.0,0.0,13165
8809.0,7062.0,4858.0,0.0,0.0,2204.0,0.0,1747.0,954.0,152.0,145.0,496.0,0.0,13167
28361.0,22669.0,18825.0,70.0,15.0,3759.0,0.0,5692.0,3176.0,656.0,298.0,1562.0,0.0,13169
16961.0,12044.0,10096.0,0.0,2.0,1946.0,0.0,4917.0,2538.0,603.0,505.0,1271.0,0.0,13171
9902.0,5982.0,4274.0,0.0,0.0,1708.0,0.0,3920.0,2100.0,125.0,147.0,1548.0,0.0,13173
47034.0,30324.0,22450.0,12.0,10.0,7834.0,18.0,16710.0,7866.0,2705.0,1188.0,4951.0,0.0,13175
27258.0,20575.0,18481.0,0.0,15.0,2079.0,0.0,6683.0,3231.0,1973.0,521.0,958.0,0.0,13177
62824.0,31374.0,26790.0,38.0,234.0,4297.0,15.0,31450.0,13489.0,8264.0,4192.0,5505.0,0.0,13179
7814.0,6202.0,4047.0,0.0,0.0,2155.0,0.0,1612.0,621.0,177.0,47.0,767.0,0.0,13181
15060.0,9826.0,5400.0,0.0,0.0,4426.0,0.0,5234.0,1892.0,109.0,236.0,2997.0,0.0,13183
107148.0,59027.0,50592.0,70.0,112.0,8244.0,9.0,48121.0,26942.0,5549.0,10961.0,4628.0,41.0,13185
28806.0,19513.0,16118.0,278.0,0.0,3069.0,48.0,9293.0,5982.0,868.0,874.0,1569.0,0.0,13187
21349.0,13816.0,10870.0,22.0,0.0,2924.0,0.0,7533.0,4192.0,764.0,755.0,1822.0,0.0,13189
14027.0,11274.0,6824.0,13.0,25.0,4405.0,7.0,2753.0,1477.0,498.0,323.0,455.0,0.0,13191
12890.0,8668.0,6183.0,0.0,0.0,2485.0,0.0,4222.0,1906.0,649.0,290.0,1377.0,0.0,13193
27827.0,20116.0,15112.0,138.0,12.0,4800.0,54.0,7711.0,4101.0,418.0,136.0,3026.0,30.0,13195
8595.0,6385.0,3375.0,0.0,0.0,3010.0,0.0,2210.0,433.0,752.0,167.0,858.0,0.0,13197
21344.0,14623.0,11775.0,13.0,0.0,2790.0,45.0,6721.0,4058.0,576.0,234.0,1853.0,0.0,13199
5876.0,4276.0,3546.0,0.0,6.0,724.0,0.0,1600.0,974.0,184.0,88.0,336.0,18.0,13201
21219.0,14226.0,9344.0,0.0,11.0,4851.0,20.0,6993.0,3828.0,1146.0,785.0,1234.0,0.0,13205
25410.0,19823.0,16152.0,23.0,46.0,3602.0,0.0,5587.0,2090.0,1394.0,830.0,1273.0,0.0,13207
8286.0,5961.0,3720.0,0.0,0.0,2241.0,0.0,2325.0,909.0,148.0,155.0,1113.0,0.0,13209
17682.0,13330.0,11521.0,0.0,0.0,1793.0,16.0,4352.0,2805.0,344.0,162.0,1041.0,0.0,13211
39285.0,27352.0,18703.0,60.0,12.0,8557.0,20.0,11933.0,5163.0,1078.0,761.0,4921.0,10.0,13213
182828.0,97165.0,95112.0,375.0,284.0,1377.0,17.0,85663.0,43046.0,13107.0,27244.0,2266.0,0.0,13215
99275.0,71490.0,68721.0,57.0,63.0,2539.0,110.0,27785.0,19914.0,3420.0,3124.0,1327.0,0.0,13217
33027.0,26420.0,25455.0,22.0,8.0,935.0,0.0,6607.0,4527.0,1182.0,125.0,773.0,0.0,13219
14577.0,11088.0,8098.0,40.0,0.0,2931.0,19.0,3489.0,1862.0,346.0,290.0,991.0,0.0,13221
143171.0,116608.0,114022.0,87.0,45.0,2454.0,0.0,26563.0,18770.0,1708.0,4729.0,1356.0,0.0,13223
24939.0,16304.0,14031.0,44.0,0.0,2229.0,0.0,8635.0,4101.0,1308.0,2082.0,1144.0,0.0,13225
29192.0,22805.0,19493.0,0.0,30.0,3250.0,32.0,6387.0,2892.0,621.0,1030.0,1844.0,0.0,13227
18615.0,13782.0,8784.0,31.0,50.0,4901.0,16.0,4833.0,2122.0,638.0,271.0,1788.0,14.0,13229
17570.0,14884.0,13185.0,0.0,0.0,1699.0,0.0,2686.0,1663.0,308.0,221.0,494.0,0.0,13231
40742.0,27818.0,24132.0,45.0,14.0,3627.0,0.0,12924.0,7796.0,1621.0,1443.0,2064.0,0.0,13233
10234.0,6700.0,4935.0,0.0,0.0,1765.0,0.0,3534.0,1833.0,425.0,385.0,891.0,0.0,13235
21072.0,16095.0,11915.0,51.0,0.0,4129.0,0.0,4977.0,2076.0,127.0,510.0,2264.0,0.0,13237
2396.0,1791.0,799.0,0.0,0.0,983.0,9.0,605.0,469.0,0.0,0.0,136.0,0.0,13239
15953.0,11462.0,9874.0,10.0,100.0,1478.0,0.0,4491.0,2400.0,257.0,617.0,1217.0,0.0,13241
7189.0,4840.0,3461.0,0.0,0.0,1349.0,30.0,2349.0,1643.0,152.0,49.0,505.0,0.0,13243
192320.0,105005.0,94571.0,746.0,527.0,9157.0,4.0,87315.0,44146.0,11954.0,23617.0,7598.0,0.0,13245
84824.0,57438.0,55061.0,292.0,67.0,2018.0,0.0,27386.0,13513.0,5464.0,6887.0,1522.0,0.0,13247
4995.0,3286.0,2316.0,0.0,0.0,970.0,0.0,1709.0,734.0,130.0,127.0,718.0,0.0,13249
14032.0,10043.0,6581.0,0.0,0.0,3450.0,12.0,3989.0,1899.0,409.0,195.0,1468.0,18.0,13251
8733.0,6615.0,4965.0,0.0,10.0,1640.0,0.0,2118.0,1306.0,243.0,111.0,449.0,9.0,13253
62905.0,39224.0,36208.0,25.0,0.0,2991.0,0.0,23681.0,14113.0,3548.0,3880.0,2140.0,0.0,13255
24884.0,18670.0,14782.0,60.0,10.0,3776.0,42.0,6214.0,2504.0,865.0,683.0,2162.0,0.0,13257
5069.0,3120.0,2075.0,0.0,0.0,1045.0,0.0,1949.0,940.0,368.0,136.0,505.0,0.0,13259
30191.0,18183.0,14705.0,97.0,47.0,3334.0,0.0,12008.0,4995.0,2735.0,2065.0,2213.0,0.0,13261
6665.0,5134.0,3552.0,0.0,0.0,1582.0,0.0,1531.0,578.0,137.0,147.0,669.0,0.0,13263
1752.0,1255.0,930.0,0.0,0.0,325.0,0.0,497.0,221.0,54.0,24.0,198.0,0.0,13265
20624.0,14565.0,9355.0,2.0,40.0,5168.0,0.0,6059.0,3104.0,447.0,229.0,2279.0,0.0,13267
8242.0,5333.0,3394.0,0.0,4.0,1935.0,0.0,2909.0,1301.0,286.0,49.0,1273.0,0.0,13269
12631.0,7889.0,5794.0,0.0,0.0,2095.0,0.0,4742.0,2236.0,631.0,786.0,1089.0,0.0,13271
8901.0,5312.0,4190.0,0.0,0.0,1122.0,0.0,3589.0,2213.0,701.0,277.0,398.0,0.0,13273
43696.0,25163.0,20858.0,81.0,134.0,4090.0,0.0,18533.0,9570.0,2682.0,2504.0,3777.0,0.0,13275
38912.0,22800.0,16582.0,0.0,85.0,6102.0,31.0,16112.0,7794.0,2659.0,1933.0,3726.0,0.0,13277
26758.0,17021.0,11950.0,106.0,0.0,4965.0,0.0,9737.0,4771.0,1568.0,1344.0,2054.0,0.0,13279
9771.0,8358.0,6657.0,10.0,26.0,1665.0,0.0,1413.0,640.0,170.0,253.0,350.0,0.0,13281
6341.0,4291.0,2510.0,0.0,0.0,1781.0,0.0,2050.0,951.0,160.0,78.0,832.0,29.0,13283
66015.0,40337.0,37146.0,0.0,70.0,3121.0,0.0,25678.0,14342.0,3947.0,5097.0,2292.0,0.0,13285
8276.0,5799.0,4839.0,0.0,0.0,960.0,0.0,2477.0,848.0,235.0,344.0,1050.0,0.0,13287
8710.0,6910.0,3992.0,0.0,0.0,2918.0,0.0,1800.0,1166.0,115.0,116.0,403.0,0.0,13289
21001.0,16582.0,15053.0,23.0,7.0,1429.0,70.0,4419.0,2417.0,77.0,474.0,1391.0,60.0,13291
26415.0,17060.0,14453.0,0.0,36.0,2563.0,8.0,9355.0,5775.0,1326.0,966.0,1288.0,0.0,13293
67193.0,48121.0,42001.0,38.0,3.0,5984.0,95.0,19072.0,11129.0,3015.0,1256.0,3662.0,10.0,13295
83764.0,63884.0,61078.0,23.0,0.0,2783.0,0.0,19880.0,12767.0,3632.0,1594.0,1887.0,0.0,13297
33441.0,21194.0,17174.0,27.0,16.0,3977.0,0.0,12247.0,6499.0,1620.0,1758.0,2370.0,0.0,13299
5633.0,3664.0,1947.0,0.0,0.0,1717.0,0.0,1969.0,1242.0,315.0,105.0,307.0,0.0,13301
19237.0,14097.0,9006.0,0.0,0.0,5091.0,0.0,5140.0,2268.0,619.0,622.0,1631.0,0.0,13303
28028.0,19272.0,12162.0,0.0,11.0,7086.0,13.0,8756.0,4170.0,914.0,675.0,2997.0,0.0,13305
2765.0,2313.0,1008.0,0.0,0.0,1305.0,0.0,452.0,163.0,38.0,29.0,222.0,0.0,13307
4245.0,2819.0,1706.0,0.0,0.0,1113.0,0.0,1426.0,653.0,182.0,105.0,486.0,0.0,13309
26951.0,19883.0,17315.0,0.0,0.0,2552.0,16.0,7068.0,3732.0,567.0,951.0,1818.0,0.0,13311
101540.0,67095.0,57644.0,615.0,392.0,8444.0,0.0,34445.0,14971.0,6754.0,6277.0,6443.0,0.0,13313
7039.0,5408.0,3396.0,0.0,2.0,2010.0,0.0,1631.0,969.0,47.0,186.0,429.0,0.0,13315
10082.0,7221.0,5541.0,0.0,0.0,1680.0,0.0,2861.0,1425.0,562.0,230.0,644.0,0.0,13317
9417.0,7288.0,5017.0,0.0,0.0,2242.0,29.0,2129.0,1027.0,243.0,114.0,745.0,0.0,13319
21513.0,15876.0,9763.0,9.0,0.0,6104.0,0.0,5637.0,2447.0,678.0,431.0,2081.0,0.0,13321
183896.0,120782.0,116627.0,1059.0,2874.0,133.0,89.0,63114.0,45141.0,6449.0,11449.0,75.0,0.0,15001
928082.0,547708.0,447392.0,17115.0,82431.0,646.0,124.0,380374.0,177838.0,52185.0,149787.0,444.0,120.0,15003
64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,38.0,13.0,13.0,0.0,0.0,15005
66940.0,42633.0,40195.0,1226.0,1131.0,81.0,0.0,24307.0,17920.0,3570.0,2763.0,54.0,0.0,15007
154185.0,94795.0,84678.0,3852.0,6092.0,156.0,17.0,59390.0,35890.0,9335.0,14019.0,0.0,146.0,15009
393936.0,273723.0,263961.0,867.0,753.0,7877.0,265.0,120213.0,68768.0,19391.0,25835.0,6174.0,45.0,16001
3871.0,3206.0,2814.0,11.0,0.0,371.0,10.0,665.0,315.0,142.0,2.0,206.0,0.0,16003
80976.0,58905.0,54339.0,557.0,148.0,3854.0,7.0,22071.0,8344.0,7870.0,4244.0,1613.0,0.0,16005
5912.0,4933.0,4551.0,0.0,0.0,351.0,31.0,979.0,624.0,219.0,93.0,43.0,0.0,16007
9080.0,6917.0,5355.0,9.0,0.0,1526.0,27.0,2163.0,1107.0,121.0,190.0,704.0,41.0,16009
45145.0,34042.0,29746.0,31.0,0.0,4246.0,19.0,11103.0,6440.0,2200.0,976.0,1487.0,0.0,16011
20959.0,15393.0,13098.0,760.0,517.0,1018.0,0.0,5566.0,3277.0,966.0,853.0,470.0,0.0,16013
6850.0,5435.0,4475.0,10.0,0.0,895.0,55.0,1415.0,1127.0,9.0,50.0,229.0,0.0,16015
40330.0,29737.0,24301.0,135.0,118.0,4935.0,248.0,10593.0,5776.0,935.0,1749.0,2109.0,24.0,16017
3636.0,1409.0,1244.0,141.0,11.0,13.0,0.0,2227.0,783.0,588.0,779.0,77.0,0.0,02016
287222.0,180400.0,157491.0,6300.0,5274.0,11288.0,47.0,106822.0,34870.0,34641.0,32809.0,4486.0,16.0,02020
17006.0,11702.0,11342.0,112.0,0.0,248.0,0.0,5304.0,3637.0,833.0,631.0,203.0,0.0,02050
929.0,579.0,527.0,28.0,20.0,4.0,0.0,350.0,225.0,74.0,45.0,6.0,0.0,02060
1619.0,1097.0,1026.0,17.0,0.0,54.0,0.0,522.0,387.0,114.0,14.0,7.0,0.0,02068
4812.0,3057.0,3014.0,32.0,0.0,11.0,0.0,1755.0,1123.0,324.0,295.0,13.0,0.0,02070
94981.0,58638.0,53679.0,1758.0,460.0,2719.0,22.0,36343.0,17624.0,8156.0,8849.0,1669.0,45.0,02090
2498.0,1614.0,1413.0,37.0,3.0,161.0,0.0,884.0,593.0,22.0,265.0,4.0,0.0,02100
2074.0,1375.0,1288.0,27.0,0.0,58.0,2.0,699.0,455.0,105.0,67.0,72.0,0.0,02105
31184.0,21506.0,17450.0,881.0,1123.0,2045.0,7.0,9678.0,2886.0,3123.0,3036.0,562.0,71.0,02110
54368.0,40193.0,37707.0,336.0,111.0,2003.0,36.0,14175.0,7745.0,3389.0,2085.0,949.0,7.0,02122
13231.0,8268.0,6832.0,690.0,339.0,390.0,17.0,4963.0,1850.0,1685.0,1341.0,87.0,0.0,02130
13389.0,7538.0,6233.0,325.0,97.0,883.0,0.0,5851.0,1914.0,2109.0,1353.0,475.0,0.0,02150
1437.0,900.0,898.0,0.0,0.0,2.0,0.0,537.0,471.0,61.0,2.0,3.0,0.0,02164
89975.0,70022.0,66813.0,1165.0,48.0,1956.0,40.0,19953.0,10975.0,5684.0,2277.0,918.0,99.0,02170
9422.0,5720.0,5525.0,136.0,0.0,59.0,0.0,3702.0,2518.0,399.0,742.0,43.0,0.0,02180
6920.0,3802.0,3690.0,112.0,0.0,0.0,0.0,3118.0,2172.0,591.0,331.0,15.0,9.0,02185
7311.0,4444.0,4314.0,83.0,0.0,47.0,0.0,2867.0,1708.0,495.0,629.0,35.0,0.0,02188
3613.0,2592.0,2210.0,1.0,10.0,346.0,25.0,1021.0,558.0,216.0,186.0,61.0,0.0,02195
5573.0,3986.0,3066.0,7.0,6.0,887.0,20.0,1587.0,1002.0,169.0,235.0,170.0,11.0,02198
8614.0,4928.0,4009.0,256.0,30.0,602.0,31.0,3686.0,1955.0,958.0,423.0,339.0,11.0,02220
