B19013_001E,geoid
37383.0,45059
27373.0,45061
54061.0,45063
40028.0,45065
29149.0,45067
28297.0,45069
41718.0,45071
41394.0,45073
34110.0,45075
41788.0,45077
48359.0,45079
38514.0,45081
42919.0,45083
41366.0,45085
32556.0,45087
25849.0,45089
53740.0,45091
46667.0,46003
42196.0,46005
37607.0,46007
40980.0,46009
46896.0,46011
51398.0,46013
45284.0,46015
30962.0,46017
41332.0,46019
35729.0,46021
40102.0,46023
49055.0,46025
38173.0,46027
47214.0,46029
30880.0,46031
50074.0,46033
48341.0,46035
39761.0,46037
51632.0,46039
30710.0,46041
49200.0,46043
49831.0,46045
37667.0,46047
41453.0,46049
48896.0,46051
36719.0,46053
47198.0,46055
55563.0,46057
47679.0,46059
55815.0,46061
44353.0,46063
59338.0,46065
42451.0,46067
47813.0,46069
46224.0,46071
46591.0,46073
44808.0,46075
51373.0,46077
48936.0,46079
43273.0,46081
74751.0,46083
47596.0,46085
52703.0,46087
37240.0,46089
46597.0,46091
49324.0,46093
51853.0,37063
33960.0,37065
45724.0,37067
41696.0,37069
42017.0,37071
46592.0,37073
33903.0,37075
49852.0,37077
40853.0,37079
45431.0,37081
32329.0,37083
44625.0,37085
41557.0,37087
44815.0,37089
33406.0,37091
45489.0,37093
42279.0,37095
50329.0,37097
36951.0,37099
49711.0,37101
36213.0,37103
44819.0,37105
35770.0,37107
48940.0,37109
35297.0,37111
37892.0,37113
38598.0,37115
35111.0,37117
55444.0,37119
37680.0,37121
31830.0,37123
49544.0,37125
43084.0,37127
49835.0,37129
31433.0,37131
45450.0,37133
55569.0,37135
43853.0,37137
46053.0,37139
44524.0,37141
43709.0,37143
42317.0,37145
40718.0,37147
44745.0,37149
41208.0,37151
32384.0,37153
29806.0,37155
38567.0,37157
41495.0,37159
36334.0,37161
36496.0,37163
29592.0,37165
42518.0,37167
42703.0,37169
35641.0,37171
36094.0,37173
41781.0,37175
34216.0,37177
65892.0,37179
34987.0,37181
66006.0,37183
34285.0,37185
34936.0,37187
34293.0,37189
41731.0,37191
33159.0,37193
39204.0,37195
40371.0,37197
38579.0,37199
47798.0,38001
50274.0,38003
36491.0,38005
57083.0,38007
51667.0,38009
56964.0,38011
53693.0,38013
61811.0,38015
52590.0,38017
55904.0,38019
47359.0,38021
55057.0,38023
60500.0,38025
44250.0,38027
38477.0,38029
50677.0,38031
36100.0,38033
46745.0,38035
41694.0,38037
45542.0,38039
47743.0,38041
50000.0,38043
53691.0,38045
49076.0,38047
45343.0,38049
36066.0,38051
64866.0,38053
53565.0,38055
66534.0,38057
60065.0,38059
68722.0,38061
49839.0,38063
71250.0,38065
49846.0,38067
42975.0,38069
48604.0,38071
49788.0,38073
60847.0,38075
53759.0,38077
31336.0,38079
53381.0,38081
43250.0,38083
36111.0,38085
61667.0,38087
62559.0,38089
55735.0,38091
50120.0,38093
55521.0,38095
48767.0,38097
48592.0,38099
56580.0,38101
44132.0,38103
76210.0,38105
35678.0,39001
42823.0,39003
46548.0,39005
40516.0,39007
33823.0,39009
52239.0,39011
41534.0,39013
44341.0,39015
56610.0,39017
43779.0,39019
49157.0,39021
43136.0,39023
60365.0,39025
46048.0,39027
42300.0,39029
41274.0,39031
40783.0,39033
43804.0,39035
43425.0,39037
47593.0,39039
89757.0,39041
46498.0,39043
58786.0,39045
37619.0,39047
50877.0,39049
52856.0,39051
39226.0,39053
67663.0,39055
58080.0,39057
38841.0,39059
48593.0,39061
49589.0,39063
40415.0,39065
39002.0,39067
49439.0,39069
39091.0,39071
42089.0,39073
45477.0,39075
49404.0,39077
36356.0,39079
40577.0,39081
49750.0,39083
56018.0,39085
41552.0,39087
55114.0,39089
47542.0,39091
51816.0,39093
41556.0,39095
54956.0,39097
41058.0,39099
42572.0,39101
65951.0,39103
35469.0,39105
52535.0,39107
52040.0,39109
40573.0,39111
43401.0,39113
37865.0,39115
51484.0,39117
40524.0,39119
38290.0,39121
53202.0,39123
44861.0,39125
41446.0,39127
54003.0,39129
42165.0,39131
52697.0,39133
48405.0,39135
61192.0,39137
41835.0,39139
43264.0,39141
46140.0,39143
35379.0,39145
43764.0,39147
50427.0,39149
45641.0,39151
49669.0,39153
42880.0,39155
43739.0,39157
65086.0,39159
45355.0,39161
36705.0,39163
72487.0,39165
42834.0,39167
49135.0,39169
43089.0,39171
52069.0,39173
44448.0,39175
32556.0,40001
44811.0,40003
37012.0,40005
51422.0,40007
48989.0,40009
44206.0,40011
38897.0,40013
39267.0,40015
63629.0,40017
41401.0,40019
37260.0,40021
30201.0,40023
38301.0,40025
54989.0,40027
34867.0,40029
46036.0,40031
46317.0,40033
39236.0,40035
43026.0,40037
44972.0,40039
36588.0,40041
46488.0,40043
47344.0,40045
44530.0,40047
38245.0,40049
49637.0,40051
46625.0,40053
39900.0,40055
26688.0,40057
46117.0,40059
35334.0,40061
34619.0,40063
42824.0,40065
34701.0,40067
36192.0,40069
41012.0,40071
54666.0,40073
36281.0,40075
40970.0,40077
36542.0,40079
42668.0,40081
53591.0,40083
43260.0,40085
54426.0,40087
31790.0,40089
36096.0,40091
49905.0,40093
37319.0,40095
42751.0,40097
44151.0,40099
38502.0,40101
44842.0,40103
39430.0,40105
35170.0,40107
45215.0,40109
39156.0,40111
44195.0,40113
36473.0,40115
44375.0,40117
36812.0,40119
41252.0,40121
41881.0,40123
42764.0,40125
29897.0,40127
53885.0,40129
58525.0,40131
33819.0,40133
35742.0,40135
43885.0,40137
49901.0,40139
36354.0,40141
48181.0,40143
55723.0,40145
48687.0,40147
46686.0,40149
51619.0,40151
51867.0,40153
41500.0,41001
48604.0,41003
64352.0,41005
44683.0,41007
54968.0,41009
37940.0,41011
38795.0,41013
39516.0,41015
50209.0,41017
40524.0,41019
44743.0,41021
35051.0,41023
38113.0,41025
56725.0,41027
44005.0,41029
43373.0,41031
37733.0,41033
39627.0,41035
33611.0,41037
42931.0,41039
42365.0,41041
46939.0,41043
35578.0,41045
46885.0,41047
49940.0,41049
52511.0,41051
52808.0,41053
42639.0,41055
43676.0,41057
48389.0,41059
42542.0,41061
41994.0,41063
43765.0,41065
64180.0,41067
37974.0,41069
54535.0,41071
59492.0,42001
51366.0,42003
45241.0,42005
49217.0,42007
43290.0,42009
55170.0,42011
42992.0,42013
46963.0,42015
76555.0,42017
58230.0,42019
41730.0,42021
41410.0,42023
48900.0,42025
50336.0,42027
86050.0,42029
42389.0,42031
41030.0,42033
42184.0,42035
44807.0,42037
42504.0,42039
60826.0,42041
54066.0,42043
64041.0,42045
45767.0,42047
45202.0,42049
39115.0,42051
36556.0,42053
52637.0,42055
48461.0,42057
44388.0,42059
44183.0,42061
43997.0,42063
41262.0,42065
46163.0,42067
46044.0,42069
56483.0,42071
43546.0,42073
54818.0,42075
54923.0,42077
44402.0,42079
45430.0,42081
41834.0,42083
44301.0,42085
40384.0,42087
57408.0,42089
79183.0,42091
36073.0,28057
48943.0,28059
31170.0,28061
26028.0,28063
27186.0,28065
38074.0,28067
29003.0,28069
43328.0,28071
51154.0,28073
36203.0,28075
38393.0,28077
32521.0,28079
42074.0,28081
24480.0,28083
36498.0,28085
37868.0,28087
59904.0,28089
29400.0,28091
36022.0,28093
36308.0,28095
30466.0,28097
37050.0,28099
39190.0,28101
24338.0,28103
30987.0,28105
35715.0,28107
42510.0,28109
36124.0,28111
34841.0,28113
39899.0,28115
32503.0,28117
22863.0,28119
57380.0,28121
34534.0,28123
35125.0,28125
38362.0,28127
34753.0,28129
42963.0,28131
26619.0,28133
29853.0,28135
41494.0,28137
34636.0,28139
32592.0,28141
31446.0,28143
38373.0,28145
31090.0,28147
41025.0,28149
28093.0,28151
29925.0,28153
33524.0,28155
33618.0,28157
30821.0,28159
32930.0,28161
26336.0,28163
34733.0,29001
54336.0,29003
44426.0,29005
43013.0,29007
38710.0,29009
40580.0,29011
38579.0,29013
32951.0,29015
37716.0,29017
48627.0,29019
44363.0,29021
34969.0,29023
41169.0,29025
47964.0,29027
43458.0,29029
46516.0,29031
46002.0,29033
30962.0,29035
60350.0,29037
30302.0,29039
39385.0,29041
52838.0,29043
40204.0,29045
60936.0,29047
53826.0,29049
53931.0,29051
45992.0,29053
35897.0,29055
35483.0,29057
40120.0,29059
42393.0,29061
44092.0,29063
36311.0,29065
32130.0,29067
31304.0,29069
48857.0,29071
41392.0,29073
39192.0,29075
40337.0,29077
37964.0,29079
37739.0,29081
39839.0,29083
29325.0,29085
42979.0,29087
42747.0,29089
32533.0,29091
36387.0,29093
47015.0,29095
40399.0,29097
54845.0,29099
47223.0,29101
34481.0,29103
39013.0,29105
50527.0,29107
39334.0,29109
42071.0,29111
52835.0,29113
38250.0,29115
40116.0,29117
37997.0,29119
38443.0,29121
35870.0,29123
42566.0,29125
42046.0,29127
40272.0,29129
35507.0,29131
29787.0,29133
47118.0,29135
40657.0,29137
40236.0,29139
34797.0,29141
35793.0,29143
42268.0,29145
36641.0,29147
27743.0,29149
51408.0,29151
32078.0,29153
28889.0,29155
47876.0,29157
38580.0,29159
41964.0,29161
39850.0,29163
67721.0,29165
39512.0,29167
49820.0,29169
36713.0,29171
47969.0,29173
37203.0,29175
52698.0,29177
34496.0,29179
32291.0,29181
71077.0,29183
31539.0,29185
48433.0,29186
37238.0,29187
58910.0,29189
39519.0,29195
34688.0,29197
39028.0,29199
40651.0,29201
31132.0,29203
35938.0,29205
37965.0,29207
40850.0,29209
36676.0,29211
38461.0,29213
36082.0,29215
38679.0,29217
50830.0,29219
34702.0,29221
33159.0,29223
44596.0,29225
39348.0,29227
28645.0,29229
34582.0,29510
41614.0,30001
39966.0,30003
37151.0,30005
45932.0,30007
47831.0,30009
39659.0,30011
44963.0,30013
40070.0,30015
43524.0,30017
46100.0,30019
50405.0,30021
38958.0,30023
51164.0,30025
38344.0,30027
46581.0,30029
52833.0,30031
45096.0,30033
33519.0,30035
39313.0,30037
45236.0,30039
43726.0,30041
60863.0,30043
41932.0,30045
38019.0,30047
56243.0,30049
44493.0,30051
33333.0,30053
46667.0,30055
47762.0,30057
38182.0,30059
33033.0,30061
46117.0,30063
43409.0,30065
42426.0,30067
41705.0,30069
42632.0,30071
41277.0,30073
46250.0,30075
40802.0,30077
38036.0,30079
38688.0,30081
58112.0,30083
36920.0,30085
48789.0,30087
32881.0,30089
48667.0,30091
38659.0,30093
57906.0,30095
45938.0,30097
43327.0,30099
46972.0,30101
37105.0,30103
47181.0,30105
31867.0,30107
41875.0,30109
51342.0,30111
49440.0,31001
43518.0,31003
40568.0,31005
36875.0,31007
42917.0,31009
45246.0,31011
46373.0,31013
41279.0,31015
33647.0,31017
50963.0,31019
46817.0,31021
50247.0,31023
64697.0,31025
48038.0,31027
45610.0,31029
45464.0,31031
51529.0,31033
46784.0,31035
51765.0,31037
47500.0,31039
44873.0,31041
47069.0,31043
41859.0,54073
33779.0,54075
45413.0,54077
54854.0,54079
40758.0,54081
37276.0,54083
35769.0,54085
28513.0,54087
33784.0,54089
39536.0,54091
37635.0,54093
39206.0,54095
39381.0,54097
36964.0,54099
27645.0,54101
37969.0,54103
34702.0,54105
42287.0,54107
34454.0,54109
44897.0,55001
38550.0,55003
44054.0,55005
44944.0,55007
53119.0,55009
47384.0,55011
39564.0,55013
65130.0,55015
50551.0,55017
43276.0,55019
57922.0,55021
42235.0,55023
61721.0,55025
53075.0,55027
50438.0,55029
45418.0,55031
48893.0,55033
48090.0,55035
47960.0,55037
53820.0,55039
39963.0,55041
46963.0,55043
55584.0,55045
46994.0,55047
55659.0,55049
39051.0,55051
44149.0,55053
53454.0,55055
45297.0,55057
54930.0,55059
53588.0,55061
51339.0,55063
49107.0,55065
42389.0,55067
49021.0,55069
48881.0,55071
53363.0,55073
40490.0,55075
46077.0,55077
33333.0,55078
43193.0,55079
49774.0,55081
51615.0,55083
45759.0,55085
58318.0,55087
75457.0,55089
47701.0,55091
59226.0,55093
48538.0,55095
50996.0,55097
42644.0,55099
54090.0,55101
45271.0,55103
49435.0,55105
38658.0,55107
68426.0,55109
52140.0,55111
39904.0,55113
46559.0,55115
52920.0,55117
44869.0,55119
49143.0,55121
45488.0,55123
40833.0,55125
54020.0,55127
41924.0,55129
66159.0,55131
75850.0,55133
50822.0,55135
43070.0,55137
51010.0,55139
47685.0,55141
42774.0,56001
52589.0,56003
79488.0,56005
55347.0,56007
63918.0,56009
53237.0,56011
50418.0,56013
43257.0,56015
42019.0,56017
57004.0,56019
55864.0,56021
64205.0,56023
57791.0,56025
38438.0,56027
53951.0,56029
45512.0,56031
52008.0,56033
77900.0,56035
71525.0,56037
68078.0,56039
58515.0,56041
47104.0,56043
55461.0,56045
11528.0,72001
15665.0,72003
15847.0,72005
14902.0,72007
16189.0,72009
16977.0,72013
16350.0,72015
14848.0,72017
15127.0,72019
17228.0,72023
23924.0,72025
19527.0,72027
28674.0,72031
21223.0,72035
19520.0,72037
13802.0,72039
24224.0,72041
17645.0,72043
16219.0,72047
16188.0,72049
28306.0,72051
21544.0,72053
16750.0,72054
17260.0,72057
15063.0,72059
35074.0,72061
27459.0,72063
19199.0,72065
21107.0,72067
20156.0,72069
15495.0,72071
19489.0,72073
18497.0,72077
13975.0,72079
11851.0,72081
18632.0,72085
18593.0,72089
15104.0,72093
18446.0,72095
14717.0,72099
14797.0,72101
17132.0,72103
16685.0,72105
14743.0,72107
14506.0,72109
17211.0,72113
15221.0,72115
16458.0,72121
13495.0,72123
22754.0,72127
17743.0,72129
18033.0,72133
28255.0,72135
23934.0,72137
31261.0,72139
14852.0,72141
18184.0,72143
16453.0,72145
17355.0,72147
16754.0,72149
17264.0,72151
15053.0,72153
35109.0,46095
48477.0,46097
52345.0,46099
51791.0,46101
50833.0,46103
38362.0,46105
44556.0,46107
47191.0,46109
48384.0,46111
25648.0,46113
48911.0,46115
54620.0,46117
54524.0,46119
31934.0,46121
39324.0,46123
51925.0,46125
63468.0,46127
41826.0,46129
52578.0,46135
32708.0,46137
43620.0,47001
40759.0,47003
33033.0,47005
33443.0,47007
45991.0,47009
41083.0,47011
31943.0,47013
40689.0,47015
35049.0,47017
31842.0,47019
52446.0,47021
41875.0,47023
33229.0,47025
29727.0,47027
30573.0,47029
37618.0,47031
36066.0,47033
37188.0,47035
47335.0,47037
36258.0,47039
37482.0,47041
44318.0,47043
38953.0,47045
56618.0,47047
29192.0,47049
42904.0,47051
38343.0,47053
38495.0,47055
32364.0,47057
35545.0,47059
26814.0,47061
39596.0,47063
46702.0,47065
23892.0,47067
30973.0,47069
33622.0,47071
37357.0,47073
34542.0,47075
38280.0,47077
36950.0,47079
39581.0,47081
35271.0,47083
42846.0,47085
33386.0,47087
39745.0,47089
29609.0,47091
47694.0,47093
27115.0,47095
32326.0,47097
37368.0,47099
34397.0,47101
41571.0,47103
51074.0,47105
39410.0,47107
33452.0,47109
35306.0,47111
41617.0,47113
41268.0,47115
42291.0,47117
45336.0,47119
35150.0,47121
37595.0,47123
49617.0,47125
46170.0,47127
37631.0,47129
39467.0,47131
34604.0,47133
32845.0,47135
35184.0,47137
39074.0,47139
33709.0,47141
36741.0,47143
42223.0,47145
52792.0,47147
55401.0,47149
28401.0,47151
36434.0,47153
43649.0,47155
46250.0,47157
42383.0,47159
39781.0,47161
39479.0,47163
55509.0,47165
52423.0,47167
43034.0,47169
32292.0,47171
34399.0,47173
33547.0,47175
34641.0,47177
42075.0,47179
33198.0,47181
35273.0,47183
34474.0,47185
89779.0,47187
60390.0,47189
40653.0,48001
57825.0,48003
41354.0,48005
42476.0,48007
56452.0,48009
61635.0,48011
47543.0,48013
53265.0,48015
46139.0,48017
49215.0,48019
51750.0,48021
33445.0,48023
43690.0,48025
50060.0,48027
50112.0,48029
49487.0,48031
71607.0,48033
44742.0,48035
42346.0,48037
67603.0,48039
38310.0,48041
40477.0,48043
36250.0,48045
21865.0,48047
39776.0,48049
45651.0,48051
48115.0,48053
44152.0,48055
47027.0,48057
44902.0,48059
33179.0,48061
37079.0,48063
65026.0,48065
35598.0,48067
36402.0,48069
72489.0,48071
38378.0,48073
47532.0,48075
53776.0,48077
38650.0,48079
40795.0,48081
31373.0,48083
82762.0,48085
41576.0,48087
45146.0,48089
65839.0,48091
36020.0,48093
51411.0,48095
50067.0,48097
49819.0,48099
34639.0,48101
50417.0,48103
50475.0,48105
38187.0,48107
37105.0,48109
40895.0,48111
49481.0,48113
39714.0,48115
41444.0,48117
40375.0,48119
74155.0,48121
46454.0,48123
38401.0,48125
36681.0,48127
42411.0,48129
34131.0,48131
34914.0,48133
51466.0,48135
43839.0,48137
61952.0,48139
40157.0,48141
39586.0,48143
32908.0,48145
44355.0,48147
48015.0,48149
42125.0,48151
42279.0,48153
33750.0,48155
85297.0,48157
45523.0,48159
44502.0,48161
35849.0,48163
52910.0,48165
61877.0,48167
47540.0,48169
53668.0,48171
69107.0,48173
50923.0,48175
39248.0,48177
43504.0,48179
46429.0,48181
45525.0,48183
43994.0,48185
61958.0,48187
41191.0,48189
33006.0,48191
40655.0,48193
49150.0,48195
36377.0,48197
53013.0,48199
53137.0,48201
45675.0,48203
65750.0,48205
36857.0,48207
58651.0,48209
56379.0,48211
40900.0,48213
34146.0,48215
40769.0,48217
50565.0,48219
55754.0,48221
43657.0,48223
33119.0,48225
45612.0,48227
22545.0,48229
44858.0,48231
44731.0,48233
50357.0,48235
49038.0,48237
49528.0,48239
40417.0,48241
49056.0,48243
42568.0,48245
36121.0,48247
40585.0,48249
57535.0,48251
41297.0,48253
42862.0,48255
61194.0,48257
73410.0,48259
43438.0,48261
46875.0,48263
43601.0,48265
43424.0,48267
65000.0,48269
33257.0,48271
40566.0,48273
34295.0,48275
40104.0,48277
36727.0,48279
49277.0,48281
26756.0,48283
44149.0,48285
51534.0,48287
44452.0,48289
47228.0,48291
38823.0,48293
57978.0,48295
42829.0,48297
44094.0,48299
68750.0,48301
44397.0,48303
44375.0,48305
39194.0,48307
41922.0,48309
39500.0,48311
41732.0,48313
31967.0,48315
42607.0,48317
46865.0,48319
43096.0,48321
31395.0,48323
55326.0,48325
31215.0,48327
62993.0,48329
37391.0,48331
44213.0,48333
42045.0,48335
44231.0,48337
67766.0,48339
51181.0,48341
37849.0,48343
35845.0,48345
36777.0,48347
40795.0,48349
37246.0,48351
36806.0,48353
47057.0,48355
49964.0,48357
48929.0,48359
49507.0,48361
41670.0,48363
52453.0,48365
64515.0,48367
44943.0,48369
47019.0,48371
37855.0,48373
37951.0,48375
29634.0,48377
44478.0,48379
58529.0,48381
61250.0,48383
33885.0,48385
31712.0,48387
40571.0,48389
44548.0,48391
67321.0,48393
40601.0,48395
86119.0,48397
37667.0,48399
45752.0,48401
32963.0,48403
28390.0,48405
46107.0,48407
50657.0,48409
37743.0,48411
50648.0,48413
47513.0,48415
47277.0,48417
37081.0,48419
48185.0,48421
47432.0,48423
55269.0,48425
24927.0,48427
41728.0,48429
50543.0,48431
42429.0,48433
53806.0,48435
36753.0,48437
56853.0,48439
44891.0,48441
39479.0,48443
37679.0,48445
39286.0,48447
42939.0,48449
44545.0,48451
58025.0,48453
34555.0,48455
39940.0,48457
46600.0,48459
51750.0,48461
34902.0,48463
40450.0,48465
43439.0,48467
50364.0,48469
37617.0,48471
50097.0,48473
42568.0,48475
44858.0,48477
39449.0,48479
40411.0,48481
51766.0,48483
45086.0,48485
41658.0,48487
25886.0,48489
71803.0,48491
64571.0,48493
48992.0,48495
56005.0,48497
43649.0,48499
49340.0,48501
44429.0,48503
31109.0,48505
25625.0,48507
46660.0,49001
57292.0,49003
49506.0,49005
44724.0,49007
46917.0,49009
69707.0,49011
57683.0,49013
52763.0,49015
45357.0,49017
45888.0,49019
42369.0,49021
55247.0,49023
48540.0,49025
49238.0,49027
80337.0,49029
38500.0,49031
50000.0,49033
60555.0,49035
40492.0,49037
48369.0,49039
46229.0,49041
83336.0,49043
61412.0,49045
62067.0,49047
60196.0,49049
65050.0,49051
49279.0,49053
41458.0,49055
54974.0,49057
57565.0,50001
50221.0,50003
45395.0,50005
63989.0,50007
35916.0,50009
56240.0,50011
59509.0,50013
52686.0,50015
52480.0,50017
41953.0,50019
49271.0,50021
57281.0,50023
50234.0,50025
52460.0,50027
39328.0,51001
67725.0,51003
44848.0,51005
52885.0,51007
44945.0,51009
50167.0,51011
103208.0,51013
52027.0,51015
51365.0,51017
57596.0,51019
42139.0,51021
65935.0,51023
36293.0,51025
29848.0,51027
38648.0,51029
47162.0,51031
57218.0,51033
32853.0,51035
48428.0,51036
33015.0,51037
72088.0,51041
77597.0,51043
47806.0,51045
64423.0,51047
40557.0,51049
33318.0,51051
52027.0,51053
44885.0,51057
110292.0,51059
88409.0,51061
44618.0,51063
68288.0,51065
45624.0,51067
68424.0,51069
45141.0,51071
60519.0,51073
80976.0,51075
30710.0,51077
59358.0,51079
39697.0,51081
34659.0,51083
75070.0,51085
61048.0,51087
34984.0,51089
49625.0,51091
63942.0,51093
76960.0,51095
48372.0,51097
81753.0,51099
62670.0,51101
49248.0,51103
31308.0,51105
122238.0,51107
54518.0,51109
35237.0,51111
53459.0,51113
55192.0,51115
36261.0,51117
53309.0,51119
45543.0,51121
48789.0,51125
70618.0,51127
33635.0,51131
51342.0,51133
36607.0,51135
60287.0,51137
42906.0,51139
34864.0,51141
42143.0,51143
76548.0,51145
37436.0,51147
63074.0,51149
98071.0,51153
44312.0,51155
56438.0,51157
47083.0,51159
60795.0,51161
48313.0,51163
52195.0,51165
33872.0,51167
38355.0,51169
49625.0,51171
37239.0,51173
46150.0,51175
78345.0,51177
97110.0,51179
47292.0,51181
39635.0,51183
35693.0,51185
61610.0,51187
41897.0,51191
49157.0,51193
36218.0,51195
41275.0,51197
82073.0,51199
85706.0,51510
35593.0,51515
32221.0,51520
36591.0,51530
44601.0,51540
69743.0,51550
50835.0,51570
34319.0,51580
30786.0,51590
32155.0,51595
97242.0,51600
120000.0,51610
31928.0,51620
47040.0,51630
30325.0,51640
50705.0,51650
38048.0,51660
37933.0,51670
36505.0,51678
38138.0,51680
71036.0,51683
71227.0,51685
28116.0,51690
51027.0,51700
44747.0,51710
39416.0,51720
34424.0,51730
81892.0,51735
46166.0,51740
30714.0,51750
40496.0,51760
38145.0,51770
48733.0,51775
38501.0,51790
66085.0,51800
65219.0,51810
44847.0,51820
48616.0,51830
44200.0,51840
43926.0,53001
43175.0,53003
60485.0,53005
51354.0,53007
46033.0,53009
58225.0,53011
42519.0,53013
47596.0,53015
51908.0,53017
37571.0,53019
55177.0,53021
51548.0,53023
45949.0,53025
42405.0,53027
58455.0,53029
46320.0,53031
71811.0,53033
62413.0,53035
42982.0,53037
41694.0,53039
42860.0,53041
47195.0,53043
48755.0,53045
40368.0,53047
39830.0,53049
40567.0,53051
59204.0,53053
53376.0,53055
55925.0,53057
53712.0,53059
68381.0,53061
49233.0,53063
41742.0,53065
62229.0,53067
41815.0,53069
46597.0,53071
51939.0,53073
36257.0,53075
43506.0,53077
37327.0,54001
53515.0,54003
42156.0,54005
31848.0,54007
42493.0,54009
38374.0,54011
31679.0,54013
31613.0,54015
34817.0,54017
33771.0,54019
38442.0,54021
41368.0,54023
37895.0,54025
27766.0,54027
38522.0,54029
32723.0,54031
43183.0,54033
40376.0,54035
65304.0,54037
46085.0,54039
36199.0,54041
35487.0,54043
36999.0,54045
22252.0,54047
42152.0,54049
40681.0,54051
38411.0,54053
34842.0,54055
31163.0,54057
35955.0,54059
44173.0,54061
41234.0,54063
36046.0,54065
40064.0,54067
41025.0,54069
34175.0,54071
